HEATLOAD
Time,Space heating (kW),Domestic hot water (kW),Electricy demand[kW],offset_Electricy demand[kW],Heat Demand [kW],Timestamp,DNI,diffuse_radiation,global_radiation,T_amb,Electricity Demand [W],wind_speed
2022-07-12 20:30:00,0.0,32.035,24.365000000000002,23.3125,32.035,2022-07-12 20:30:00,0,1.4,1.4,23.7,55880,3.3
2022-07-12 20:45:00,0.0,30.942500000000003,23.3125,22.26,30.942500000000003,2022-07-12 20:45:00,0,1.4,1.4,23.7,55880,3.3
2022-07-12 21:00:00,0.0,29.85,22.26,21.6975,29.85,2022-07-12 21:00:00,0,0.01,0.01,21.6,52844,3.3
2022-07-12 21:15:00,0.0,26.700000000000003,21.6975,21.135,26.700000000000003,2022-07-12 21:15:00,0,0.0,0.0,21.6,52844,3.3
2022-07-12 21:30:00,0.0,23.55,21.135,20.5725,23.55,2022-07-12 21:30:00,0,0.0,0.0,21.6,52844,3.3
2022-07-12 21:45:00,0.0,20.4,20.5725,20.01,20.4,2022-07-12 21:45:00,0,0.0,0.0,21.6,52844,3.3
2022-07-12 22:00:00,0.0,17.25,20.01,18.555,17.25,2022-07-12 22:00:00,0,0.0,0.0,19.6,59126,1.2
2022-07-12 22:15:00,0.0,15.455,18.555,17.1,15.455,2022-07-12 22:15:00,0,0.0,0.0,19.5,71764,1.2
2022-07-12 22:30:00,0.0,13.66,17.1,15.645,13.66,2022-07-12 22:30:00,0,0.0,0.0,19.5,75142,1.2
2022-07-12 22:45:00,0.0,11.865,15.645,14.19,11.865,2022-07-12 22:45:00,0,0.0,0.0,19.5,78347,1.2
2022-07-12 23:00:00,0.0,10.07,14.19,12.365,10.07,2022-07-12 23:00:00,0,0.0,0.0,17.5,67293,1.4
2022-07-12 23:15:00,0.0,9.315,12.365,10.54,9.315,2022-07-12 23:15:00,0,0.0,0.0,17.5,67293,1.4
2022-07-12 23:30:00,0.0,8.56,10.54,8.715,8.56,2022-07-12 23:30:00,0,0.0,0.0,17.5,66851,1.4
2022-07-12 23:45:00,0.0,7.805,8.715,6.89,7.805,2022-07-12 23:45:00,0,0.0,0.0,17.5,66319,1.4
2022-07-13 00:00:00,0.0,7.05,6.89,6.762499999999999,7.05,2022-07-13 00:00:00,0,0.0,0.0,16.0,52671,1.0
2022-07-13 00:15:00,0.0,6.225,6.762499999999999,6.635,6.225,2022-07-13 00:15:00,0,0.0,0.0,15.9,47898,1.0
2022-07-13 00:30:00,0.0,5.4,6.635,6.5075,5.4,2022-07-13 00:30:00,0,0.0,0.0,15.9,24681,1.0
2022-07-13 00:45:00,0.0,4.575,6.5075,6.38,4.575,2022-07-13 00:45:00,0,0.0,0.0,15.9,24681,1.0
2022-07-13 01:00:00,0.0,3.75,6.38,6.3225,3.75,2022-07-13 01:00:00,0,0.0,0.0,14.5,18387,1.4
2022-07-13 01:15:00,0.0,3.0975,6.3225,6.265000000000001,3.0975,2022-07-13 01:15:00,0,0.0,0.0,14.4,18387,1.4
2022-07-13 01:30:00,0.0,2.445,6.265000000000001,6.2075000000000005,2.445,2022-07-13 01:30:00,0,0.0,0.0,14.4,18387,1.4
2022-07-13 01:45:00,0.0,1.7924999999999998,6.2075000000000005,6.15,1.7924999999999998,2022-07-13 01:45:00,0,0.0,0.0,14.4,18387,1.4
2022-07-13 02:00:00,0.0,1.14,6.15,6.1975,1.14,2022-07-13 02:00:00,0,0.0,0.0,13.6,16694,1.0
2022-07-13 02:15:00,0.0,1.1475,6.1975,6.245,1.1475,2022-07-13 02:15:00,0,0.0,0.0,13.6,16694,1.0
2022-07-13 02:30:00,0.0,1.1549999999999998,6.245,6.2925,1.1549999999999998,2022-07-13 02:30:00,0,0.0,0.0,13.6,16694,1.0
2022-07-13 02:45:00,0.0,1.1624999999999999,6.2925,6.34,1.1624999999999999,2022-07-13 02:45:00,0,0.0,0.0,13.6,16694,1.0
2022-07-13 03:00:00,0.0,1.17,6.34,6.3675,1.17,2022-07-13 03:00:00,0,0.0,0.0,13.0,15721,0.8
2022-07-13 03:15:00,0.0,1.825,6.3675,6.395,1.825,2022-07-13 03:15:00,0,0.0,0.0,13.0,15721,0.8
2022-07-13 03:30:00,0.0,2.48,6.395,6.4225,2.48,2022-07-13 03:30:00,0,0.0,0.0,13.0,15721,0.8
2022-07-13 03:45:00,0.0,3.135,6.4225,6.45,3.135,2022-07-13 03:45:00,0,0.0,0.0,13.0,15721,0.8
2022-07-13 04:00:00,0.0,3.79,6.45,6.93,3.79,2022-07-13 04:00:00,0,0.7,0.7,12.9,16367,0.8
2022-07-13 04:15:00,0.0,5.6450000000000005,6.93,7.41,5.6450000000000005,2022-07-13 04:15:00,0,0.7,0.7,12.9,16367,0.8
2022-07-13 04:30:00,0.0,7.5,7.41,7.89,7.5,2022-07-13 04:30:00,0,0.7,0.7,12.9,16367,0.8
2022-07-13 04:45:00,0.0,9.355,7.89,8.37,9.355,2022-07-13 04:45:00,0,0.7,0.7,12.9,16367,0.8
2022-07-13 05:00:00,0.0,11.21,8.37,9.6075,11.21,2022-07-13 05:00:00,513,32.7,83.8,13.9,19870,1.4
2022-07-13 05:15:00,0.0,16.2525,9.6075,10.844999999999999,16.2525,2022-07-13 05:15:00,513,32.8,84.3,13.9,19870,1.4
2022-07-13 05:30:00,0.0,21.295,10.844999999999999,12.0825,21.295,2022-07-13 05:30:00,513,32.8,84.3,13.9,19870,1.4
2022-07-13 05:45:00,0.0,26.3375,12.0825,13.32,26.3375,2022-07-13 05:45:00,513,32.8,84.3,13.9,19870,1.4
2022-07-13 06:00:00,0.0,31.38,13.32,14.8475,31.38,2022-07-13 06:00:00,711,43.6,233.0,15.5,32828,2.5
2022-07-13 06:15:00,0.0,31.6525,14.8475,16.375,31.6525,2022-07-13 06:15:00,711,43.6,234.0,15.5,32828,2.5
2022-07-13 06:30:00,0.0,31.924999999999997,16.375,17.9025,31.924999999999997,2022-07-13 06:30:00,711,43.6,234.0,15.5,32828,2.5
2022-07-13 06:45:00,0.0,32.1975,17.9025,19.43,32.1975,2022-07-13 06:45:00,711,43.6,234.0,15.5,32828,2.5
2022-07-13 07:00:00,0.0,32.47,19.43,19.4225,32.47,2022-07-13 07:00:00,842,47.4,407.0,17.5,43498,3.3
2022-07-13 07:15:00,0.0,30.987499999999997,19.4225,19.415,30.987499999999997,2022-07-13 07:15:00,842,47.4,408.0,17.5,43498,3.3
2022-07-13 07:30:00,0.0,29.505,19.415,19.4075,29.505,2022-07-13 07:30:00,842,47.4,408.0,17.5,43498,3.3
2022-07-13 07:45:00,0.0,28.0225,19.4075,19.4,28.0225,2022-07-13 07:45:00,842,47.4,408.0,17.5,43498,3.3
2022-07-13 08:00:00,0.0,26.54,19.4,19.5825,26.54,2022-07-13 08:00:00,909,56.9,580.0,19.7,56801,5.3
2022-07-13 08:15:00,0.0,25.645,19.5825,19.765,25.645,2022-07-13 08:15:00,909,57.0,581.0,19.7,70749,5.3
2022-07-13 08:30:00,0.0,24.75,19.765,19.947499999999998,24.75,2022-07-13 08:30:00,909,57.0,581.0,19.7,74121,5.3
2022-07-13 08:45:00,0.0,23.855,19.947499999999998,20.13,23.855,2022-07-13 08:45:00,909,57.0,581.0,19.7,77386,5.3
2022-07-13 09:00:00,0.0,22.96,20.13,20.005,22.96,2022-07-13 09:00:00,937,71.7,731.0,21.8,78945,5.6
2022-07-13 09:15:00,0.0,22.240000000000002,20.005,19.88,22.240000000000002,2022-07-13 09:15:00,937,71.8,731.0,21.8,78930,5.6
2022-07-13 09:30:00,0.0,21.52,19.88,19.755,21.52,2022-07-13 09:30:00,937,71.8,731.0,21.8,78792,5.6
2022-07-13 09:45:00,0.0,20.799999999999997,19.755,19.63,20.799999999999997,2022-07-13 09:45:00,937,71.8,731.0,21.8,78383,5.6
2022-07-13 10:00:00,0.0,20.08,19.63,19.88,20.08,2022-07-13 10:00:00,947,86.9,846.0,23.8,77031,5.6
2022-07-13 10:15:00,0.0,19.794999999999998,19.88,20.13,19.794999999999998,2022-07-13 10:15:00,947,87.0,847.0,23.8,77156,5.6
2022-07-13 10:30:00,0.0,19.509999999999998,20.13,20.38,19.509999999999998,2022-07-13 10:30:00,947,87.0,847.0,23.8,76655,5.6
2022-07-13 10:45:00,0.0,19.225,20.38,20.63,19.225,2022-07-13 10:45:00,947,87.0,847.0,23.8,76251,5.6
2022-07-13 11:00:00,0.0,18.94,20.63,20.9675,18.94,2022-07-13 11:00:00,950,97.9,918.0,25.5,77622,3.9
2022-07-13 11:15:00,0.0,18.6575,20.9675,21.305,18.6575,2022-07-13 11:15:00,950,98.0,919.0,25.5,77870,3.9
2022-07-13 11:30:00,0.0,18.375,21.305,21.6425,18.375,2022-07-13 11:30:00,950,98.0,919.0,25.5,65697,3.9
2022-07-13 11:45:00,0.0,18.0925,21.6425,21.98,18.0925,2022-07-13 11:45:00,950,98.0,919.0,25.5,47590,3.9
2022-07-13 12:00:00,0.0,17.81,21.98,22.07,17.81,2022-07-13 12:00:00,950,102.0,943.0,26.8,52904,4.3
2022-07-13 12:15:00,0.0,17.65,22.07,22.16,17.65,2022-07-13 12:15:00,950,102.0,943.0,26.8,52904,4.3
2022-07-13 12:30:00,0.0,17.490000000000002,22.16,22.25,17.490000000000002,2022-07-13 12:30:00,950,102.0,943.0,26.8,52904,4.3
2022-07-13 12:45:00,0.0,17.330000000000002,22.25,22.34,17.330000000000002,2022-07-13 12:45:00,950,102.0,943.0,26.8,52904,4.3
2022-07-13 13:00:00,0.0,17.17,22.34,21.35,17.17,2022-07-13 13:00:00,953,97.8,923.0,27.8,51194,2.2
2022-07-13 13:15:00,0.0,16.6825,21.35,20.36,16.6825,2022-07-13 13:15:00,953,97.7,923.0,27.9,51194,2.2
2022-07-13 13:30:00,0.0,16.195,20.36,19.369999999999997,16.195,2022-07-13 13:30:00,953,97.7,923.0,27.9,51194,2.2
2022-07-13 13:45:00,0.0,15.707500000000001,19.369999999999997,18.38,15.707500000000001,2022-07-13 13:45:00,953,97.7,923.0,27.9,51194,2.2
2022-07-13 14:00:00,0.0,15.22,18.38,18.064999999999998,15.22,2022-07-13 14:00:00,954,87.1,856.0,28.5,44179,2.2
2022-07-13 14:15:00,0.0,15.165000000000001,18.064999999999998,17.75,15.165000000000001,2022-07-13 14:15:00,954,87.1,856.0,28.5,44179,2.2
2022-07-13 14:30:00,0.0,15.11,17.75,17.435000000000002,15.11,2022-07-13 14:30:00,954,87.1,856.0,28.5,44179,2.2
2022-07-13 14:45:00,0.0,15.055,17.435000000000002,17.12,15.055,2022-07-13 14:45:00,954,87.1,856.0,28.5,44179,2.2
2022-07-13 15:00:00,0.0,15.0,17.12,16.86,15.0,2022-07-13 15:00:00,946,72.2,743.0,28.7,39821,2.5
2022-07-13 15:15:00,0.0,15.24,16.86,16.6,15.24,2022-07-13 15:15:00,946,72.1,743.0,28.7,39821,2.5
2022-07-13 15:30:00,0.0,15.48,16.6,16.34,15.48,2022-07-13 15:30:00,946,72.1,743.0,28.7,39821,2.5
2022-07-13 15:45:00,0.0,15.72,16.34,16.08,15.72,2022-07-13 15:45:00,946,72.1,743.0,28.7,39821,2.5
2022-07-13 16:00:00,0.0,15.96,16.08,16.3825,15.96,2022-07-13 16:00:00,924,57.7,597.0,28.6,38480,2.2
2022-07-13 16:15:00,0.0,17.275,16.3825,16.685,17.275,2022-07-13 16:15:00,924,57.6,596.0,28.6,38480,2.2
2022-07-13 16:30:00,0.0,18.59,16.685,16.987499999999997,18.59,2022-07-13 16:30:00,924,57.6,596.0,28.6,38480,2.2
2022-07-13 16:45:00,0.0,19.905,16.987499999999997,17.29,19.905,2022-07-13 16:45:00,924,57.6,596.0,28.6,38480,2.2
2022-07-13 17:00:00,0.0,21.22,17.29,18.28,21.22,2022-07-13 17:00:00,871,47.1,427.0,27.8,58230,3.5
2022-07-13 17:15:00,0.0,21.7625,18.28,19.27,21.7625,2022-07-13 17:15:00,871,47.1,426.0,27.8,67748,3.5
2022-07-13 17:30:00,0.0,22.305,19.27,20.259999999999998,22.305,2022-07-13 17:30:00,871,47.1,426.0,27.8,70604,3.5
2022-07-13 17:45:00,0.0,22.8475,20.259999999999998,21.25,22.8475,2022-07-13 17:45:00,871,47.1,426.0,27.8,72042,3.5
2022-07-13 18:00:00,0.0,23.39,21.25,21.9775,23.39,2022-07-13 18:00:00,752,42.2,250.0,26.6,78772,2.2
2022-07-13 18:15:00,0.0,25.0725,21.9775,22.705,25.0725,2022-07-13 18:15:00,752,42.2,249.0,26.6,78766,2.2
2022-07-13 18:30:00,0.0,26.755000000000003,22.705,23.4325,26.755000000000003,2022-07-13 18:30:00,752,42.2,249.0,26.6,78586,2.2
2022-07-13 18:45:00,0.0,28.4375,23.4325,24.16,28.4375,2022-07-13 18:45:00,752,42.2,249.0,26.6,78153,2.2
2022-07-13 19:00:00,0.0,30.12,24.16,24.23,30.12,2022-07-13 19:00:00,581,31.9,95.4,25.0,85700,2.0
2022-07-13 19:15:00,0.0,30.4875,24.23,24.3,30.4875,2022-07-13 19:15:00,581,31.8,94.6,25.0,85876,2.0
2022-07-13 19:30:00,0.0,30.855,24.3,24.37,30.855,2022-07-13 19:30:00,581,31.8,94.6,25.0,85387,2.0
2022-07-13 19:45:00,0.0,31.2225,24.37,24.44,31.2225,2022-07-13 19:45:00,581,31.8,94.6,25.0,85001,2.0
2022-07-13 20:00:00,0.0,31.59,24.44,24.5475,31.59,2022-07-13 20:00:00,0,1.3,1.7,23.3,76615,1.5
2022-07-13 20:15:00,0.0,32.03,24.5475,24.655,32.03,2022-07-13 20:15:00,0,1.2,1.2,23.3,55846,1.5
2022-07-13 20:30:00,0.0,32.47,24.655,24.762500000000003,32.47,2022-07-13 20:30:00,0,1.2,1.2,23.3,55846,1.5
2022-07-13 20:45:00,0.0,32.910000000000004,24.762500000000003,24.87,32.910000000000004,2022-07-13 20:45:00,0,1.2,1.2,23.3,55846,1.5
2022-07-13 21:00:00,0.0,33.35,24.87,23.5025,33.35,2022-07-13 21:00:00,0,0.01,0.01,20.9,52812,1.9
2022-07-13 21:15:00,0.0,29.192500000000003,23.5025,22.134999999999998,29.192500000000003,2022-07-13 21:15:00,0,0.0,0.0,20.9,52812,1.9
2022-07-13 21:30:00,0.0,25.035,22.134999999999998,20.7675,25.035,2022-07-13 21:30:00,0,0.0,0.0,20.9,52812,1.9
2022-07-13 21:45:00,0.0,20.877499999999998,20.7675,19.4,20.877499999999998,2022-07-13 21:45:00,0,0.0,0.0,20.9,52812,1.9
2022-07-13 22:00:00,0.0,16.72,19.4,18.287499999999998,16.72,2022-07-13 22:00:00,0,0.0,0.0,18.4,48451,2.2
2022-07-13 22:15:00,0.0,15.192499999999999,18.287499999999998,17.174999999999997,15.192499999999999,2022-07-13 22:15:00,0,0.0,0.0,18.4,48451,2.2
2022-07-13 22:30:00,0.0,13.665,17.174999999999997,16.0625,13.665,2022-07-13 22:30:00,0,0.0,0.0,18.4,48451,2.2
2022-07-13 22:45:00,0.0,12.1375,16.0625,14.95,12.1375,2022-07-13 22:45:00,0,0.0,0.0,18.4,48451,2.2
2022-07-13 23:00:00,0.0,10.61,14.95,13.26,10.61,2022-07-13 23:00:00,0,0.0,0.0,15.9,46229,1.7
2022-07-13 23:15:00,0.0,9.945,13.26,11.57,9.945,2022-07-13 23:15:00,0,0.0,0.0,15.9,56122,1.7
2022-07-13 23:30:00,0.0,9.28,11.57,9.879999999999999,9.28,2022-07-13 23:30:00,0,0.0,0.0,15.9,56365,1.7
2022-07-13 23:45:00,0.0,8.615,9.879999999999999,8.19,8.615,2022-07-13 23:45:00,0,0.0,0.0,15.9,57338,1.7
2022-07-14 00:00:00,0.0,7.95,8.19,7.93,7.95,2022-07-14 00:00:00,0,0.0,0.0,14.4,44259,0.6
2022-07-14 00:15:00,0.0,7.03,7.93,7.67,7.03,2022-07-14 00:15:00,0,0.0,0.0,14.4,45024,0.6
2022-07-14 00:30:00,0.0,6.109999999999999,7.67,7.41,6.109999999999999,2022-07-14 00:30:00,0,0.0,0.0,14.4,46389,0.6
2022-07-14 00:45:00,0.0,5.1899999999999995,7.41,7.15,5.1899999999999995,2022-07-14 00:45:00,0,0.0,0.0,14.4,47307,0.6
2022-07-14 01:00:00,0.0,4.27,7.15,7.19,4.27,2022-07-14 01:00:00,0,0.0,0.0,12.6,41325,1.0
2022-07-14 01:15:00,0.0,3.8924999999999996,7.19,7.23,3.8924999999999996,2022-07-14 01:15:00,0,0.0,0.0,12.6,41890,1.0
2022-07-14 01:30:00,0.0,3.5149999999999997,7.23,7.27,3.5149999999999997,2022-07-14 01:30:00,0,0.0,0.0,12.6,42967,1.0
2022-07-14 01:45:00,0.0,3.1374999999999997,7.27,7.31,3.1374999999999997,2022-07-14 01:45:00,0,0.0,0.0,12.6,43550,1.0
2022-07-14 02:00:00,0.0,2.76,7.31,7.074999999999999,2.76,2022-07-14 02:00:00,0,0.0,0.0,11.7,42328,1.7
2022-07-14 02:15:00,0.0,2.3499999999999996,7.074999999999999,6.84,2.3499999999999996,2022-07-14 02:15:00,0,0.0,0.0,11.7,42749,1.7
2022-07-14 02:30:00,0.0,1.94,6.84,6.605,1.94,2022-07-14 02:30:00,0,0.0,0.0,11.7,43668,1.7
2022-07-14 02:45:00,0.0,1.53,6.605,6.37,1.53,2022-07-14 02:45:00,0,0.0,0.0,11.7,44171,1.7
2022-07-14 03:00:00,0.0,1.12,6.37,6.5175,1.12,2022-07-14 03:00:00,0,0.0,0.0,11.0,43655,1.4
2022-07-14 03:15:00,0.0,1.4525000000000001,6.5175,6.665,1.4525000000000001,2022-07-14 03:15:00,0,0.0,0.0,11.0,43902,1.4
2022-07-14 03:30:00,0.0,1.7850000000000001,6.665,6.8125,1.7850000000000001,2022-07-14 03:30:00,0,0.0,0.0,11.0,44138,1.4
2022-07-14 03:45:00,0.0,2.1175,6.8125,6.96,2.1175,2022-07-14 03:45:00,0,0.0,0.0,11.0,44152,1.4
2022-07-14 04:00:00,0.0,2.45,6.96,7.0825,2.45,2022-07-14 04:00:00,0,0.6,0.6,10.8,44739,1.5
2022-07-14 04:15:00,0.0,2.4400000000000004,7.0825,7.205,2.4400000000000004,2022-07-14 04:15:00,0,0.6,0.6,10.8,44669,1.5
2022-07-14 04:30:00,0.0,2.43,7.205,7.327500000000001,2.43,2022-07-14 04:30:00,0,0.6,0.6,10.8,44543,1.5
2022-07-14 04:45:00,0.0,2.42,7.327500000000001,7.45,2.42,2022-07-14 04:45:00,0,0.6,0.6,10.8,44450,1.5
2022-07-14 05:00:00,0.0,2.41,7.45,7.8375,2.41,2022-07-14 05:00:00,281,40.4,67.6,11.5,43530,1.5
2022-07-14 05:15:00,0.0,2.6100000000000003,7.8375,8.225,2.6100000000000003,2022-07-14 05:15:00,281,40.6,67.9,11.5,37593,1.5
2022-07-14 05:30:00,0.0,2.81,8.225,8.6125,2.81,2022-07-14 05:30:00,281,40.6,67.9,11.5,39333,1.5
2022-07-14 05:45:00,0.0,3.01,8.6125,9.0,3.01,2022-07-14 05:45:00,281,40.6,67.9,11.5,42186,1.5
2022-07-14 06:00:00,0.0,3.21,9.0,10.175,3.21,2022-07-14 06:00:00,469,71.3,195.0,12.6,56990,2.9
2022-07-14 06:15:00,0.0,4.18,10.175,11.35,4.18,2022-07-14 06:15:00,469,71.4,196.0,12.6,57508,2.9
2022-07-14 06:30:00,0.0,5.15,11.35,12.524999999999999,5.15,2022-07-14 06:30:00,469,71.4,196.0,12.6,59827,2.9
2022-07-14 06:45:00,0.0,6.12,12.524999999999999,13.7,6.12,2022-07-14 06:45:00,469,71.4,196.0,12.6,61409,2.9
2022-07-14 07:00:00,0.0,7.09,13.7,15.2225,7.09,2022-07-14 07:00:00,587,100.0,350.0,14.0,72504,4.3
2022-07-14 07:15:00,0.0,9.945,15.2225,16.744999999999997,9.945,2022-07-14 07:15:00,587,101.0,351.0,14.0,72428,4.3
2022-07-14 07:30:00,0.0,12.8,16.744999999999997,18.2675,12.8,2022-07-14 07:30:00,587,101.0,351.0,14.0,72414,4.3
2022-07-14 07:45:00,0.0,15.655000000000001,18.2675,19.79,15.655000000000001,2022-07-14 07:45:00,587,101.0,351.0,14.0,71978,4.3
2022-07-14 08:00:00,0.0,18.51,19.79,20.384999999999998,18.51,2022-07-14 08:00:00,648,131.0,503.0,15.5,76378,5.6
2022-07-14 08:15:00,0.0,22.4875,20.384999999999998,20.98,22.4875,2022-07-14 08:15:00,648,132.0,504.0,15.5,76594,5.6
2022-07-14 08:30:00,0.0,26.465000000000003,20.98,21.575000000000003,26.465000000000003,2022-07-14 08:30:00,648,132.0,504.0,15.5,76075,5.6
2022-07-14 08:45:00,0.0,30.442500000000003,21.575000000000003,22.17,30.442500000000003,2022-07-14 08:45:00,648,132.0,504.0,15.5,75627,5.6
2022-07-14 09:00:00,0.0,34.42,22.17,22.93,34.42,2022-07-14 09:00:00,651,178.0,635.0,17.1,77041,6.2
2022-07-14 09:15:00,0.0,35.46,22.93,23.69,35.46,2022-07-14 09:15:00,651,178.0,635.0,17.1,77370,6.2
2022-07-14 09:30:00,0.0,36.5,23.69,24.450000000000003,36.5,2022-07-14 09:30:00,651,178.0,635.0,17.1,76799,6.2
2022-07-14 09:45:00,0.0,37.54,24.450000000000003,25.21,37.54,2022-07-14 09:45:00,651,178.0,635.0,17.1,75081,6.2
2022-07-14 10:00:00,0.0,38.58,25.21,25.465,38.58,2022-07-14 10:00:00,661,214.0,743.0,18.5,46666,7.4
2022-07-14 10:15:00,0.0,38.685,25.465,25.72,38.685,2022-07-14 10:15:00,661,215.0,744.0,18.5,46666,7.4
2022-07-14 10:30:00,0.0,38.79,25.72,25.975,38.79,2022-07-14 10:30:00,661,215.0,744.0,18.5,46666,7.4
2022-07-14 10:45:00,0.0,38.894999999999996,25.975,26.23,38.894999999999996,2022-07-14 10:45:00,661,215.0,744.0,18.5,46666,7.4
2022-07-14 11:00:00,0.0,39.0,26.23,26.1275,39.0,2022-07-14 11:00:00,657,244.0,811.0,19.8,47570,5.8
2022-07-14 11:15:00,0.0,37.325,26.1275,26.025,37.325,2022-07-14 11:15:00,657,244.0,811.0,19.8,47570,5.8
2022-07-14 11:30:00,0.0,35.65,26.025,25.9225,35.65,2022-07-14 11:30:00,657,244.0,811.0,19.8,47570,5.8
2022-07-14 11:45:00,0.0,33.974999999999994,25.9225,25.82,33.974999999999994,2022-07-14 11:45:00,657,244.0,811.0,19.8,47570,5.8
2022-07-14 12:00:00,0.0,32.3,25.82,26.335,32.3,2022-07-14 12:00:00,596,287.0,815.0,20.8,52876,4.1
2022-07-14 12:15:00,0.0,31.419999999999998,26.335,26.85,31.419999999999998,2022-07-14 12:15:00,596,287.0,815.0,20.8,52875,4.1
2022-07-14 12:30:00,0.0,30.54,26.85,27.365,30.54,2022-07-14 12:30:00,596,287.0,815.0,20.8,52875,4.1
2022-07-14 12:45:00,0.0,29.66,27.365,27.88,29.66,2022-07-14 12:45:00,596,287.0,815.0,20.8,52875,4.1
2022-07-14 13:00:00,0.0,28.78,27.88,27.075,28.78,2022-07-14 13:00:00,622,265.0,802.0,21.5,51167,4.1
2022-07-14 13:15:00,0.0,27.7875,27.075,26.27,27.7875,2022-07-14 13:15:00,622,264.0,802.0,21.5,51167,4.1
2022-07-14 13:30:00,0.0,26.795,26.27,25.465,26.795,2022-07-14 13:30:00,622,264.0,802.0,21.5,51167,4.1
2022-07-14 13:45:00,0.0,25.8025,25.465,24.66,25.8025,2022-07-14 13:45:00,622,264.0,802.0,21.5,51167,4.1
2022-07-14 14:00:00,0.0,24.81,24.66,24.0375,24.81,2022-07-14 14:00:00,635,230.0,740.0,21.9,44155,3.1
2022-07-14 14:15:00,0.0,23.77,24.0375,23.415,23.77,2022-07-14 14:15:00,635,230.0,740.0,21.9,44155,3.1
2022-07-14 14:30:00,0.0,22.729999999999997,23.415,22.7925,22.729999999999997,2022-07-14 14:30:00,635,230.0,740.0,21.9,44155,3.1
2022-07-14 14:45:00,0.0,21.689999999999998,22.7925,22.17,21.689999999999998,2022-07-14 14:45:00,635,230.0,740.0,21.9,44155,3.1
2022-07-14 15:00:00,0.0,20.65,22.17,21.8775,20.65,2022-07-14 15:00:00,667,175.0,647.0,22.0,55870,3.9
2022-07-14 15:15:00,0.0,20.3525,21.8775,21.585,20.3525,2022-07-14 15:15:00,667,174.0,646.0,22.0,64874,3.9
2022-07-14 15:30:00,0.0,20.055,21.585,21.2925,20.055,2022-07-14 15:30:00,667,174.0,646.0,22.0,68461,3.9
2022-07-14 15:45:00,0.0,19.7575,21.2925,21.0,19.7575,2022-07-14 15:45:00,667,174.0,646.0,22.0,70430,3.9
2022-07-14 16:00:00,0.0,19.46,21.0,21.615000000000002,19.46,2022-07-14 16:00:00,672,127.0,518.0,21.8,69065,3.7
2022-07-14 16:15:00,0.0,20.122500000000002,21.615000000000002,22.23,20.122500000000002,2022-07-14 16:15:00,672,126.0,517.0,21.8,69058,3.7
2022-07-14 16:30:00,0.0,20.785,22.23,22.845,20.785,2022-07-14 16:30:00,672,126.0,517.0,21.8,68865,3.7
2022-07-14 16:45:00,0.0,21.447499999999998,22.845,23.46,21.447499999999998,2022-07-14 16:45:00,672,126.0,517.0,21.8,68409,3.7
2022-07-14 17:00:00,0.0,22.11,23.46,24.7425,22.11,2022-07-14 17:00:00,633,93.4,369.0,21.1,70908,4.3
2022-07-14 17:15:00,0.0,22.945,24.7425,26.025,22.945,2022-07-14 17:15:00,633,93.2,368.0,21.1,71083,4.3
2022-07-14 17:30:00,0.0,23.78,26.025,27.3075,23.78,2022-07-14 17:30:00,633,93.2,368.0,21.1,70552,4.3
2022-07-14 17:45:00,0.0,24.615,27.3075,28.59,24.615,2022-07-14 17:45:00,633,93.2,368.0,21.1,70141,4.3
2022-07-14 18:00:00,0.0,25.45,28.59,28.5375,25.45,2022-07-14 18:00:00,537,65.3,213.0,20.1,76792,2.7
2022-07-14 18:15:00,0.0,25.685,28.5375,28.485,25.685,2022-07-14 18:15:00,537,65.2,212.0,20.1,77100,2.7
2022-07-14 18:30:00,0.0,25.92,28.485,28.432499999999997,25.92,2022-07-14 18:30:00,537,65.2,212.0,20.1,69385,2.7
2022-07-14 18:45:00,0.0,26.155,28.432499999999997,28.38,26.155,2022-07-14 18:45:00,537,65.2,212.0,20.1,47640,2.7
2022-07-14 19:00:00,0.0,26.39,28.38,28.0775,26.39,2022-07-14 19:00:00,414,37.5,81.8,18.8,55344,1.0
2022-07-14 19:15:00,0.0,26.2625,28.0775,27.775,26.2625,2022-07-14 19:15:00,414,37.3,81.1,18.8,55344,1.0
2022-07-14 19:30:00,0.0,26.134999999999998,27.775,27.4725,26.134999999999998,2022-07-14 19:30:00,414,37.3,81.1,18.8,55344,1.0
2022-07-14 19:45:00,0.0,26.0075,27.4725,27.17,26.0075,2022-07-14 19:45:00,414,37.3,81.1,18.8,55344,1.0
2022-07-14 20:00:00,0.0,25.88,27.17,26.3625,25.88,2022-07-14 20:00:00,0,1.4,1.6,17.4,55822,2.0
2022-07-14 20:15:00,0.0,24.985,26.3625,25.555,24.985,2022-07-14 20:15:00,0,1.2,1.2,17.4,55822,2.0
2022-07-14 20:30:00,0.0,24.09,25.555,24.747500000000002,24.09,2022-07-14 20:30:00,0,1.2,1.2,17.4,55822,2.0
2022-07-14 20:45:00,0.0,23.195,24.747500000000002,23.94,23.195,2022-07-14 20:45:00,0,1.2,1.2,17.4,55822,2.0
2022-07-14 21:00:00,0.0,22.3,23.94,22.14,22.3,2022-07-14 21:00:00,0,0.01,0.01,15.6,52789,1.5
2022-07-14 21:15:00,0.0,20.6725,22.14,20.34,20.6725,2022-07-14 21:15:00,0,0.0,0.0,15.6,52789,1.5
