,Space heating (kW),Domestic hot water (kW),Plug loads (kW),Heat Demand [kW],DNI,diffuse_radiation,global_radiation,T_amb,Electricity Demand [W],wind_speed
2022-05-20 08:30:00,28.305,34.575,17.565,62.88,816,78.2,553.0,20.3,79974,0.7
2022-05-20 08:45:00,28.4675,40.8725,20.262500000000003,69.34,816,78.2,553.0,20.3,83402,0.7
2022-05-20 09:00:00,28.63,47.17,22.96,75.8,822,108.0,688.0,22.5,85111,1.1
2022-05-20 09:15:00,27.869999999999997,47.337500000000006,25.262500000000003,75.20750000000001,822,108.0,689.0,22.5,85098,1.1
2022-05-20 09:30:00,27.11,47.505,27.565,74.61500000000001,822,108.0,689.0,22.5,85010,1.1
2022-05-20 09:45:00,26.35,47.6725,29.8675,74.02250000000001,822,108.0,689.0,22.5,84643,1.1
2022-05-20 10:00:00,25.59,47.84,32.17,73.43,821,135.0,792.0,24.5,83089,0.7
2022-05-20 10:15:00,25.509999999999998,48.46,33.650000000000006,73.97,821,135.0,792.0,24.5,83222,0.7
2022-05-20 10:30:00,25.43,49.08,35.13,74.50999999999999,821,135.0,792.0,24.5,82748,0.7
2022-05-20 10:45:00,25.35,49.7,36.61,75.05000000000001,821,135.0,792.0,24.5,82340,0.7
2022-05-20 11:00:00,25.27,50.32,38.09,75.59,823,152.0,857.0,26.2,83838,1.8
2022-05-20 11:15:00,25.015,49.0475,38.800000000000004,74.0625,823,152.0,857.0,26.3,84104,1.8
2022-05-20 11:30:00,24.759999999999998,47.775,39.510000000000005,72.535,823,152.0,857.0,26.3,83586,1.8
2022-05-20 11:45:00,24.505,46.5025,40.22,71.0075,823,152.0,857.0,26.3,59597,1.8
2022-05-20 12:00:00,24.25,45.23,40.93,69.47999999999999,817,160.0,873.0,27.7,59565,1.5
2022-05-20 12:15:00,24.7925,43.927499999999995,41.93,68.72,817,160.0,873.0,27.7,59565,1.5
2022-05-20 12:30:00,25.335,42.625,42.93,67.96000000000001,817,160.0,873.0,27.7,59565,1.5
2022-05-20 12:45:00,25.8775,41.322500000000005,43.93,67.2,817,160.0,873.0,27.7,59565,1.5
2022-05-20 13:00:00,26.42,40.02,44.93,66.44,812,154.0,842.0,28.7,57640,2.0
2022-05-20 13:15:00,26.012500000000003,38.5175,43.195,64.53,812,154.0,842.0,28.7,57640,2.0
2022-05-20 13:30:00,25.605,37.015,41.46,62.620000000000005,812,154.0,842.0,28.7,57640,2.0
2022-05-20 13:45:00,25.197499999999998,35.5125,39.725,60.71,812,154.0,842.0,28.7,57640,2.0
2022-05-20 14:00:00,24.79,34.01,37.99,58.8,806,137.0,765.0,29.3,49741,1.3
2022-05-20 14:15:00,24.475,32.165,35.542500000000004,56.64,806,137.0,765.0,29.3,49741,1.3
2022-05-20 14:30:00,24.16,30.32,33.095,54.480000000000004,806,137.0,765.0,29.3,49741,1.3
2022-05-20 14:45:00,23.845,28.474999999999998,30.6475,52.31999999999999,806,137.0,765.0,29.3,49741,1.3
2022-05-20 15:00:00,23.53,26.63,28.2,50.16,799,110.0,652.0,29.5,44834,1.1
2022-05-20 15:15:00,23.84,26.3825,27.2075,50.2225,799,110.0,651.0,29.5,44834,1.1
2022-05-20 15:30:00,24.15,26.134999999999998,26.215,50.285,799,110.0,651.0,29.5,44834,1.1
2022-05-20 15:45:00,24.46,25.8875,25.2225,50.3475,799,110.0,651.0,29.5,44834,1.1
2022-05-20 16:00:00,24.77,25.64,24.23,50.41,778,82.1,507.0,29.3,43324,1.8
2022-05-20 16:15:00,25.5975,26.6,24.1075,52.197500000000005,778,81.9,506.0,29.3,43324,1.8
2022-05-20 16:30:00,26.424999999999997,27.560000000000002,23.985,53.985,778,81.9,506.0,29.3,43324,1.8
2022-05-20 16:45:00,27.252499999999998,28.52,23.862499999999997,55.772499999999994,778,81.9,506.0,29.3,43324,1.8
2022-05-20 17:00:00,28.08,29.48,23.74,57.56,674,71.7,338.0,28.4,62714,1.7
2022-05-20 17:15:00,27.8825,29.3575,23.275,57.24,674,71.6,337.0,28.4,71727,1.7
2022-05-20 17:30:00,27.685,29.235,22.81,56.92,674,71.6,337.0,28.4,74734,1.7
2022-05-20 17:45:00,27.487499999999997,29.112499999999997,22.345,56.599999999999994,674,71.6,337.0,28.4,76837,1.7
2022-05-20 18:00:00,27.29,28.99,21.88,56.28,539,52.8,178.0,27.2,84679,2.1
2022-05-20 18:15:00,28.619999999999997,30.25,23.1625,58.87,539,52.7,177.0,27.1,84718,2.1
2022-05-20 18:30:00,29.95,31.509999999999998,24.445,61.459999999999994,539,52.7,177.0,27.1,84756,2.1
2022-05-20 18:45:00,31.28,32.77,25.7275,64.05000000000001,539,52.7,177.0,27.1,84401,2.1
2022-05-20 19:00:00,32.61,34.03,27.01,66.64,355,31.9,49.4,25.6,92902,3.0
2022-05-20 19:15:00,32.730000000000004,33.5775,28.12,66.3075,355,31.7,48.7,25.6,93059,3.0
2022-05-20 19:30:00,32.85,33.125,29.23,65.975,355,31.7,48.7,25.6,92588,3.0
2022-05-20 19:45:00,32.97,32.6725,30.34,65.6425,355,31.7,48.7,25.6,92196,3.0
2022-05-20 20:00:00,33.09,32.22,31.45,65.31,0,0.2,0.3,24.1,92757,1.7
2022-05-20 20:15:00,32.3575,30.7175,30.465,63.075,0,0.0,0.0,24.1,93060,1.7
2022-05-20 20:30:00,31.625,29.215,29.48,60.84,0,0.0,0.0,24.1,88583,1.7
2022-05-20 20:45:00,30.892500000000002,27.7125,28.495,58.605000000000004,0,0.0,0.0,24.1,62877,1.7
2022-05-20 21:00:00,30.16,26.21,27.51,56.370000000000005,0,0.0,0.0,22.7,59461,1.3
2022-05-20 21:15:00,25.075,25.392500000000002,27.505000000000003,50.4675,0,0.0,0.0,22.7,59461,1.3
2022-05-20 21:30:00,19.990000000000002,24.575000000000003,27.5,44.565000000000005,0,0.0,0.0,22.7,59461,1.3
2022-05-20 21:45:00,14.905000000000001,23.7575,27.494999999999997,38.6625,0,0.0,0.0,22.7,59461,1.3
2022-05-20 22:00:00,9.82,22.94,27.49,32.760000000000005,0,0.0,0.0,21.3,54545,1.2
2022-05-20 22:15:00,14.7925,20.375,24.72,35.167500000000004,0,0.0,0.0,21.3,54545,1.2
2022-05-20 22:30:00,19.765,17.810000000000002,21.95,37.575,0,0.0,0.0,21.3,54545,1.2
2022-05-20 22:45:00,24.7375,15.245000000000001,19.18,39.9825,0,0.0,0.0,21.3,54545,1.2
2022-05-20 23:00:00,29.71,12.68,16.41,42.39,0,0.0,0.0,19.9,42311,0.9
2022-05-20 23:15:00,38.7775,12.094999999999999,15.475,50.8725,0,0.0,0.0,19.9,42311,0.9
2022-05-20 23:30:00,47.845,11.51,14.54,59.355,0,0.0,0.0,19.9,42311,0.9
2022-05-20 23:45:00,56.9125,10.925,13.605,67.8375,0,0.0,0.0,19.9,42311,0.9
2022-05-21 00:00:00,65.98,10.34,12.67,76.32000000000001,0,0.0,0.0,18.7,27693,1.5
2022-05-21 00:15:00,73.6925,9.2325,12.275,82.925,0,0.0,0.0,18.7,27693,1.5
2022-05-21 00:30:00,81.405,8.125,11.879999999999999,89.53,0,0.0,0.0,18.7,27693,1.5
2022-05-21 00:45:00,89.1175,7.0175,11.485,96.135,0,0.0,0.0,18.7,27693,1.5
2022-05-21 01:00:00,96.83,5.91,11.09,102.74,0,0.0,0.0,17.5,20630,2.1
2022-05-21 01:15:00,105.35249999999999,5.285,10.7675,110.63749999999999,0,0.0,0.0,17.5,20630,2.1
2022-05-21 01:30:00,113.875,4.66,10.445,118.535,0,0.0,0.0,17.5,20630,2.1
2022-05-21 01:45:00,122.3975,4.035,10.1225,126.43249999999999,0,0.0,0.0,17.5,20630,2.1
2022-05-21 02:00:00,130.92,3.41,9.8,134.32999999999998,0,0.0,0.0,16.9,18731,1.7
2022-05-21 02:15:00,140.5975,2.9375,9.7975,143.535,0,0.0,0.0,16.9,18731,1.7
2022-05-21 02:30:00,150.27499999999998,2.465,9.795,152.73999999999998,0,0.0,0.0,16.9,18731,1.7
2022-05-21 02:45:00,159.9525,1.9925000000000002,9.7925,161.945,0,0.0,0.0,16.9,18731,1.7
2022-05-21 03:00:00,169.63,1.52,9.79,171.15,0,0.0,0.0,16.4,17640,2.6
2022-05-21 03:15:00,170.2875,2.01,9.5425,172.29749999999999,0,0.0,0.0,16.4,17640,2.6
2022-05-21 03:30:00,170.945,2.5,9.295,173.445,0,0.0,0.0,16.4,17640,2.6
2022-05-21 03:45:00,171.6025,2.99,9.0475,174.5925,0,0.0,0.0,16.4,17640,2.6
2022-05-21 04:00:00,172.26,3.48,8.8,175.73999999999998,0,0.8,0.8,16.4,18364,2.6
2022-05-21 04:15:00,177.99,3.4625,8.755,181.45250000000001,0,0.8,0.8,16.4,18364,2.6
2022-05-21 04:30:00,183.72,3.4450000000000003,8.71,187.165,0,0.8,0.8,16.4,18364,2.6
2022-05-21 04:45:00,189.45,3.4275,8.665,192.8775,0,0.8,0.8,16.4,18364,2.6
2022-05-21 05:00:00,195.18,3.41,8.62,198.59,58.4,40.7,46.8,17.0,22295,3.9
2022-05-21 05:15:00,184.185,3.665,8.6425,187.85,58.4,40.9,47.1,17.0,22295,3.9
2022-05-21 05:30:00,173.19,3.92,8.665,177.10999999999999,58.4,40.9,47.1,17.0,22295,3.9
2022-05-21 05:45:00,162.195,4.175,8.6875,166.37,58.4,40.9,47.1,17.0,22295,3.9
2022-05-21 06:00:00,151.2,4.43,8.71,155.63,235,109.0,174.0,18.4,50699,3.2
2022-05-21 06:15:00,130.76999999999998,5.7325,9.0825,136.50249999999997,235,109.0,174.0,18.5,58239,3.2
2022-05-21 06:30:00,110.34,7.035,9.455,117.375,235,109.0,174.0,18.5,61241,3.2
2022-05-21 06:45:00,89.91,8.3375,9.8275,98.2475,235,109.0,174.0,18.5,64747,3.2
2022-05-21 07:00:00,69.48,9.64,10.2,79.12,15.6,154.0,161.0,19.0,78607,2.6
2022-05-21 07:15:00,66.32000000000001,13.440000000000001,11.0825,79.76,15.6,155.0,161.0,19.0,78642,2.6
2022-05-21 07:30:00,63.160000000000004,17.240000000000002,11.965,80.4,15.6,155.0,161.0,19.0,78886,2.6
2022-05-21 07:45:00,60.0,21.04,12.8475,81.03999999999999,15.6,155.0,161.0,19.0,78727,2.6
2022-05-21 08:00:00,56.84,24.84,13.73,81.68,0,50.6,50.6,18.7,83119,2.6
2022-05-21 08:15:00,54.730000000000004,29.72,15.6875,84.45,0,50.0,50.0,18.7,83224,2.6
2022-05-21 08:30:00,52.620000000000005,34.6,17.645,87.22,0,50.0,50.0,18.7,82787,2.6
2022-05-21 08:45:00,50.51,39.480000000000004,19.6025,89.99000000000001,0,50.0,50.0,18.7,82300,2.6
2022-05-21 09:00:00,48.4,44.36,21.56,92.75999999999999,18,231.0,243.0,19.4,83595,3.2
2022-05-21 09:15:00,48.6025,46.065,24.759999999999998,94.66749999999999,18,232.0,245.0,19.5,83909,3.2
2022-05-21 09:30:00,48.805,47.769999999999996,27.96,96.57499999999999,18,232.0,245.0,19.5,83355,3.2
2022-05-21 09:45:00,49.0075,49.475,31.16,98.4825,18,232.0,245.0,19.5,82931,3.2
2022-05-21 10:00:00,49.21,51.18,34.36,100.39,98,367.0,445.0,20.8,81654,1.7
2022-05-21 10:15:00,49.155,51.9525,36.025,101.1075,98,367.0,446.0,20.8,82009,1.7
2022-05-21 10:30:00,49.1,52.725,37.69,101.825,98,367.0,446.0,20.8,63350,1.7
2022-05-21 10:45:00,49.045,53.4975,39.355000000000004,102.5425,98,367.0,446.0,20.8,52384,1.7
2022-05-21 11:00:00,48.99,54.27,41.02,103.26,32.5,371.0,399.0,21.7,53399,1.8
2022-05-21 11:15:00,47.1925,51.5475,40.5625,98.74000000000001,32.5,371.0,398.0,21.7,53399,1.8
2022-05-21 11:30:00,45.394999999999996,48.825,40.105000000000004,94.22,32.5,371.0,398.0,21.7,53399,1.8
2022-05-21 11:45:00,43.5975,46.102500000000006,39.6475,89.7,32.5,371.0,398.0,21.7,53399,1.8
2022-05-21 12:00:00,41.8,43.38,39.19,85.18,137,406.0,526.0,22.7,59362,1.3
2022-05-21 12:15:00,41.614999999999995,41.1875,39.0925,82.8025,137,406.0,527.0,22.7,59362,1.3
2022-05-21 12:30:00,41.43,38.995000000000005,38.995,80.42500000000001,137,406.0,527.0,22.7,59362,1.3
2022-05-21 12:45:00,41.245000000000005,36.8025,38.897499999999994,78.04750000000001,137,406.0,527.0,22.7,59362,1.3
2022-05-21 13:00:00,41.06,34.61,38.8,75.67,20.6,271.0,289.0,22.8,57443,2.8
2022-05-21 13:15:00,41.1025,33.825,37.8725,74.92750000000001,20.6,270.0,288.0,22.8,57443,2.8
2022-05-21 13:30:00,41.144999999999996,33.04,36.945,74.185,20.6,270.0,288.0,22.8,57443,2.8
2022-05-21 13:45:00,41.1875,32.254999999999995,36.0175,73.4425,20.6,270.0,288.0,22.8,57443,2.8
2022-05-21 14:00:00,41.23,31.47,35.09,72.69999999999999,220,345.0,516.0,23.6,49572,3.2
2022-05-21 14:15:00,41.372499999999995,30.182499999999997,33.275000000000006,71.55499999999999,220,346.0,518.0,23.6,49572,3.2
2022-05-21 14:30:00,41.515,28.895,31.46,70.41,220,346.0,518.0,23.6,49572,3.2
2022-05-21 14:45:00,41.6575,27.6075,29.645,69.265,220,346.0,518.0,23.6,49572,3.2
2022-05-21 15:00:00,41.8,26.32,27.83,68.12,538,236.0,601.0,24.4,44681,3.7
2022-05-21 15:15:00,43.1425,26.535,27.279999999999998,69.6775,538,236.0,601.0,24.4,64843,3.7
2022-05-21 15:30:00,44.485,26.75,26.729999999999997,71.235,538,236.0,601.0,24.4,70778,3.7
2022-05-21 15:45:00,45.8275,26.965,26.18,72.7925,538,236.0,601.0,24.4,74072,3.7
2022-05-21 16:00:00,47.17,27.18,25.63,74.35,701,166.0,550.0,24.9,73769,2.8
2022-05-21 16:15:00,47.975,27.745,25.14,75.72,701,166.0,550.0,24.9,73938,2.8
2022-05-21 16:30:00,48.78,28.310000000000002,24.65,77.09,701,166.0,550.0,24.9,74126,2.8
2022-05-21 16:45:00,49.585,28.875,24.16,78.46000000000001,701,166.0,550.0,24.9,73840,2.8
2022-05-21 17:00:00,50.39,29.44,23.67,79.83,116,165.0,213.0,24.5,76668,2.3
2022-05-21 17:15:00,50.582499999999996,29.637500000000003,23.450000000000003,80.22,116,165.0,211.0,24.5,76774,2.3
2022-05-21 17:30:00,50.775,29.835,23.23,80.61,116,165.0,211.0,24.5,76305,2.3
2022-05-21 17:45:00,50.9675,30.0325,23.009999999999998,81.0,116,165.0,211.0,24.5,75836,2.3
2022-05-21 18:00:00,51.16,30.23,22.79,81.39,324,86.3,162.0,24.0,83379,1.5
2022-05-21 18:15:00,52.7025,30.995,23.6875,83.6975,324,85.8,161.0,24.0,83674,1.5
2022-05-21 18:30:00,54.245,31.759999999999998,24.585,86.005,324,85.8,161.0,24.0,81744,1.5
2022-05-21 18:45:00,55.787499999999994,32.525,25.482499999999998,88.3125,324,85.8,161.0,24.0,53484,1.5
2022-05-21 19:00:00,57.33,33.29,26.38,90.62,386,39.4,60.3,23.2,62127,1.3
2022-05-21 19:15:00,57.3875,32.7625,27.38,90.15,386,39.1,59.7,23.2,62127,1.3
2022-05-21 19:30:00,57.445,32.235,28.38,89.68,386,39.1,59.7,23.2,62127,1.3
2022-05-21 19:45:00,57.5025,31.7075,29.38,89.21,386,39.1,59.7,23.2,62127,1.3
2022-05-21 20:00:00,57.56,31.18,30.38,88.74000000000001,0,0.2,0.3,22.3,62663,1.7
2022-05-21 20:15:00,58.0125,30.56,30.305,88.5725,0,0.0,0.0,22.3,62663,1.7
2022-05-21 20:30:00,58.465,29.939999999999998,30.229999999999997,88.405,0,0.0,0.0,22.3,62663,1.7
2022-05-21 20:45:00,58.9175,29.32,30.154999999999998,88.2375,0,0.0,0.0,22.3,62663,1.7
2022-05-21 21:00:00,59.37,28.7,30.08,88.07,0,0.0,0.0,21.1,59258,2.1
2022-05-21 21:15:00,48.519999999999996,26.71,28.765,75.22999999999999,0,0.0,0.0,21.1,59258,2.1
2022-05-21 21:30:00,37.67,24.72,27.45,62.39,0,0.0,0.0,21.1,59258,2.1
2022-05-21 21:45:00,26.82,22.729999999999997,26.134999999999998,49.55,0,0.0,0.0,21.1,59258,2.1
2022-05-21 22:00:00,15.97,20.74,24.82,36.71,0,0.0,0.0,19.8,54364,2.3
2022-05-21 22:15:00,14.557500000000001,19.2475,23.3875,33.805,0,0.0,0.0,19.8,54364,2.3
2022-05-21 22:30:00,13.145,17.755,21.955,30.9,0,0.0,0.0,19.8,54364,2.3
2022-05-21 22:45:00,11.7325,16.2625,20.5225,27.994999999999997,0,0.0,0.0,19.8,54364,2.3
2022-05-21 23:00:00,10.32,14.77,19.09,25.09,0,0.0,0.0,18.8,42167,3.2
2022-05-21 23:15:00,8.865,13.475,16.7625,22.34,0,0.0,0.0,18.8,42167,3.2
2022-05-21 23:30:00,7.41,12.18,14.434999999999999,19.59,0,0.0,0.0,18.8,42167,3.2
2022-05-21 23:45:00,5.955,10.885,12.1075,16.84,0,0.0,0.0,18.8,42167,3.2
2022-05-22 00:00:00,4.5,9.59,9.78,14.09,0,0.0,0.0,18.0,31124,3.7
2022-05-22 00:15:00,6.6525,8.53,9.709999999999999,15.1825,0,0.0,0.0,18.0,31124,3.7
2022-05-22 00:30:00,8.805,7.47,9.64,16.275,0,0.0,0.0,18.0,31124,3.7
2022-05-22 00:45:00,10.9575,6.41,9.57,17.3675,0,0.0,0.0,18.0,31124,3.7
2022-05-22 01:00:00,13.11,5.35,9.5,18.46,0,0.0,0.0,16.3,24122,4.1
2022-05-22 01:15:00,25.78,4.3675,9.1375,30.1475,0,0.0,0.0,16.3,24122,4.1
2022-05-22 01:30:00,38.45,3.385,8.775,41.835,0,0.0,0.0,16.3,24122,4.1
2022-05-22 01:45:00,51.12,2.4025,8.412500000000001,53.522499999999994,0,0.0,0.0,16.3,24122,4.1
2022-05-22 02:00:00,63.79,1.42,8.05,65.21,0,0.0,0.0,16.6,19623,4.7
2022-05-22 02:15:00,78.1625,1.435,8.135000000000002,79.5975,0,0.0,0.0,16.6,19623,4.7
2022-05-22 02:30:00,92.535,1.45,8.22,93.985,0,0.0,0.0,16.6,19623,4.7
2022-05-22 02:45:00,106.9075,1.4649999999999999,8.305,108.3725,0,0.0,0.0,16.6,19623,4.7
2022-05-22 03:00:00,121.28,1.48,8.39,122.76,0,0.0,0.0,16.3,18761,3.4
2022-05-22 03:15:00,123.98750000000001,2.4225,8.6225,126.41000000000001,0,0.0,0.0,16.3,18761,3.4
2022-05-22 03:30:00,126.69500000000001,3.365,8.855,130.06,0,0.0,0.0,16.3,18761,3.4
2022-05-22 03:45:00,129.4025,4.3075,9.0875,133.71,0,0.0,0.0,16.3,18761,3.4
2022-05-22 04:00:00,132.11,5.25,9.32,137.36,0,0.4,0.4,16.4,29410,4.3
2022-05-22 04:15:00,144.8125,7.6325,9.8725,152.445,0,0.4,0.4,16.4,38784,4.3
2022-05-22 04:30:00,157.515,10.015,10.425,167.52999999999997,0,0.4,0.4,16.4,41309,4.3
2022-05-22 04:45:00,170.2175,12.397499999999999,10.9775,182.615,0,0.4,0.4,16.4,44454,4.3
2022-05-22 05:00:00,182.92,14.78,11.53,197.7,0,28.8,28.8,16.7,46490,4.5
2022-05-22 05:15:00,166.495,21.225,13.139999999999999,187.72,0,29.0,29.0,16.7,46936,4.5
2022-05-22 05:30:00,150.07,27.67,14.75,177.74,0,29.0,29.0,16.7,48621,4.5
2022-05-22 05:45:00,133.64499999999998,34.115,16.36,167.76,0,29.0,29.0,16.7,48979,4.5
2022-05-22 06:00:00,117.22,40.56,17.97,157.78,8.3,98.4,101.0,17.4,53613,5.2
2022-05-22 06:15:00,97.32,41.125,20.1675,138.445,8.3,98.8,101.0,17.4,53640,5.2
2022-05-22 06:30:00,77.42,41.69,22.365000000000002,119.11,8.3,98.8,101.0,17.4,53346,5.2
2022-05-22 06:45:00,57.52,42.255,24.5625,99.775,8.3,98.8,101.0,17.4,52863,5.2
2022-05-22 07:00:00,37.62,42.82,26.76,80.44,0,129.0,129.0,18.0,64174,4.7
2022-05-22 07:15:00,35.684999999999995,41.3275,27.1,77.01249999999999,0,129.0,129.0,18.0,64460,4.7
2022-05-22 07:30:00,33.75,39.835,27.44,73.58500000000001,0,129.0,129.0,18.0,63922,4.7
2022-05-22 07:45:00,31.814999999999998,38.3425,27.78,70.1575,0,129.0,129.0,18.0,63499,4.7
2022-05-22 08:00:00,29.88,36.85,28.12,66.73,2.3,175.0,177.0,18.6,77133,5.4
2022-05-22 08:15:00,29.23,35.285000000000004,28.0875,64.515,2.3,175.0,177.0,18.6,77502,5.4
2022-05-22 08:30:00,28.58,33.72,28.055,62.3,2.3,175.0,177.0,18.6,76913,5.4
2022-05-22 08:45:00,27.93,32.155,28.0225,60.085,2.3,175.0,177.0,18.6,62099,5.4
2022-05-22 09:00:00,27.28,30.59,27.99,57.870000000000005,12.3,263.0,271.0,19.3,58398,4.9
2022-05-22 09:15:00,26.93,29.765,27.955,56.695,12.3,263.0,272.0,19.4,58398,4.9
2022-05-22 09:30:00,26.58,28.939999999999998,27.92,55.519999999999996,12.3,263.0,272.0,19.4,58398,4.9
2022-05-22 09:45:00,26.23,28.115,27.885,54.345,12.3,263.0,272.0,19.4,58398,4.9
2022-05-22 10:00:00,25.88,27.29,27.85,53.17,16.3,309.0,322.0,20.1,61804,6.1
2022-05-22 10:15:00,26.04,27.145,28.48,53.185,16.3,309.0,323.0,20.1,61804,6.1
2022-05-22 10:30:00,26.2,27.0,29.11,53.2,16.3,309.0,323.0,20.1,61804,6.1
2022-05-22 10:45:00,26.36,26.855,29.740000000000002,53.215,16.3,309.0,323.0,20.1,61804,6.1
2022-05-22 11:00:00,26.52,26.71,30.37,53.230000000000004,10.1,277.0,285.0,20.5,64156,7.7
2022-05-22 11:15:00,25.665,25.905,30.3425,51.57,10.1,276.0,285.0,20.5,64156,7.7
2022-05-22 11:30:00,24.810000000000002,25.1,30.315,49.910000000000004,10.1,276.0,285.0,20.5,64156,7.7
2022-05-22 11:45:00,23.955000000000002,24.294999999999998,30.2875,48.25,10.1,276.0,285.0,20.5,64156,7.7
2022-05-22 12:00:00,23.1,23.49,30.26,46.59,1.7,269.0,270.0,20.8,68280,7.7
2022-05-22 12:15:00,23.455000000000002,23.557499999999997,30.762500000000003,47.0125,1.7,269.0,270.0,20.8,68280,7.7
2022-05-22 12:30:00,23.810000000000002,23.625,31.265,47.435,1.7,269.0,270.0,20.8,68280,7.7
2022-05-22 12:45:00,24.165,23.692500000000003,31.767500000000002,47.8575,1.7,269.0,270.0,20.8,68280,7.7
2022-05-22 13:00:00,24.52,23.76,32.27,48.28,1.6,263.0,264.0,21.0,65975,5.2
2022-05-22 13:15:00,23.805,22.89,30.5925,46.695,1.6,263.0,264.0,21.0,65975,5.2
2022-05-22 13:30:00,23.09,22.020000000000003,28.915,45.11,1.6,263.0,264.0,21.0,65975,5.2
2022-05-22 13:45:00,22.375,21.150000000000002,27.2375,43.525000000000006,1.6,263.0,264.0,21.0,65975,5.2
2022-05-22 14:00:00,21.66,20.28,25.56,41.94,1.4,240.0,241.0,21.1,73771,5.7
2022-05-22 14:15:00,22.2525,20.41,25.362499999999997,42.6625,1.4,240.0,241.0,21.1,82012,5.7
2022-05-22 14:30:00,22.845,20.54,25.165,43.385,1.4,240.0,241.0,21.1,85319,5.7
2022-05-22 14:45:00,23.4375,20.67,24.9675,44.1075,1.4,240.0,241.0,21.1,88827,5.7
2022-05-22 15:00:00,24.03,20.8,24.77,44.83,1.3,181.0,182.0,21.0,86188,4.3
2022-05-22 15:15:00,23.67,20.5925,23.8275,44.2625,1.3,181.0,182.0,21.0,86146,4.3
2022-05-22 15:30:00,23.310000000000002,20.384999999999998,22.884999999999998,43.695,1.3,181.0,182.0,21.0,86049,4.3
2022-05-22 15:45:00,22.95,20.1775,21.9425,43.1275,1.3,181.0,182.0,21.0,85721,4.3
2022-05-22 16:00:00,22.59,19.97,21.0,42.56,0,109.0,109.0,20.7,84328,4.5
2022-05-22 16:15:00,23.627499999999998,21.9725,21.7025,45.599999999999994,0,109.0,109.0,20.7,84473,4.5
2022-05-22 16:30:00,24.665,23.975,22.405,48.64,0,109.0,109.0,20.7,83980,4.5
2022-05-22 16:45:00,25.7025,25.9775,23.107499999999998,51.68,0,109.0,109.0,20.7,83524,4.5
2022-05-22 17:00:00,26.74,27.98,23.81,54.72,0,77.9,77.9,20.3,85265,4.1
2022-05-22 17:15:00,27.2,28.6975,25.169999999999998,55.8975,0,77.7,77.7,20.3,85594,4.1
2022-05-22 17:30:00,27.659999999999997,29.415,26.53,57.074999999999996,0,77.7,77.7,20.3,85027,4.1
2022-05-22 17:45:00,28.119999999999997,30.1325,27.89,58.2525,0,77.7,77.7,20.3,82438,4.1
2022-05-22 18:00:00,28.58,30.85,29.25,59.43,0,22.9,22.9,19.8,62428,4.9
2022-05-22 18:15:00,29.8425,33.9,30.945,63.7425,0,22.6,22.6,19.8,62428,4.9
2022-05-22 18:30:00,31.105,36.95,32.64,68.055,0,22.6,22.6,19.8,62428,4.9
2022-05-22 18:45:00,32.3675,40.0,34.335,72.3675,0,22.6,22.6,19.8,62428,4.9
2022-05-22 19:00:00,33.63,43.05,36.03,76.68,0,4.6,4.6,19.3,67630,4.1
2022-05-22 19:15:00,33.4275,43.03,35.697500000000005,76.45750000000001,0,4.5,4.5,19.3,67630,4.1
2022-05-22 19:30:00,33.225,43.01,35.365,76.235,0,4.5,4.5,19.3,67630,4.1
2022-05-22 19:45:00,33.0225,42.989999999999995,35.0325,76.01249999999999,0,4.5,4.5,19.3,67630,4.1
2022-05-22 20:00:00,32.82,42.97,34.7,75.78999999999999,0,0.02,0.02,18.8,64828,3.2
2022-05-22 20:15:00,32.9675,43.33,34.665000000000006,76.2975,0,0.0,0.0,18.8,64828,3.2
2022-05-22 20:30:00,33.114999999999995,43.69,34.63,76.80499999999999,0,0.0,0.0,18.8,64828,3.2
2022-05-22 20:45:00,33.262499999999996,44.05,34.595,77.3125,0,0.0,0.0,18.8,64828,3.2
2022-05-22 21:00:00,33.41,44.41,34.56,77.82,0,0.0,0.0,17.5,57676,2.3
2022-05-22 21:15:00,27.217499999999998,38.879999999999995,32.67,66.0975,0,0.0,0.0,17.5,57676,2.3
2022-05-22 21:30:00,21.025,33.349999999999994,30.78,54.37499999999999,0,0.0,0.0,17.5,57676,2.3
2022-05-22 21:45:00,14.8325,27.82,28.89,42.6525,0,0.0,0.0,17.5,57676,2.3
2022-05-22 22:00:00,8.64,22.29,27.0,30.93,0,0.0,0.0,16.2,55718,2.6
2022-05-22 22:15:00,7.7975,20.215,25.395,28.0125,0,0.0,0.0,16.2,55718,2.6
2022-05-22 22:30:00,6.955,18.14,23.79,25.095,0,0.0,0.0,16.2,55718,2.6
2022-05-22 22:45:00,6.1125,16.064999999999998,22.185,22.1775,0,0.0,0.0,16.2,55718,2.6
2022-05-22 23:00:00,5.27,13.99,20.58,19.259999999999998,0,0.0,0.0,15.4,46738,2.8
2022-05-22 23:15:00,4.3125,13.0075,17.994999999999997,17.32,0,0.0,0.0,15.4,46738,2.8
2022-05-22 23:30:00,3.3549999999999995,12.025,15.41,15.379999999999999,0,0.0,0.0,15.4,46738,2.8
2022-05-22 23:45:00,2.3975,11.0425,12.825,13.440000000000001,0,0.0,0.0,15.4,46738,2.8
2022-05-23 00:00:00,1.44,10.06,10.24,11.5,0,0.0,0.0,14.7,33485,2.8
2022-05-23 00:15:00,1.4324999999999999,8.842500000000001,9.9825,10.275,0,0.0,0.0,14.7,33485,2.8
