HEATLOAD
Time,Heat Demand [kW],T_amb,null
2022-08-13 04:30:00,10.796,16.314999999999998,0
2022-08-13 04:45:00,10.796,16.11,0
2022-08-13 05:00:00,47.427,16.62,0
2022-08-13 05:15:00,15.79525,17.13,0
2022-08-13 05:30:00,10.74075,17.525,0
2022-08-13 05:45:00,10.74075,18.03,0
2022-08-13 06:00:00,45.31375,18.765,0
2022-08-13 06:15:00,13.683,18.92,0
2022-08-13 06:30:00,8.6285,18.915,0
2022-08-13 06:45:00,8.6285,19.61,0
2022-08-13 07:00:00,42.745,19.98,0
2022-08-13 07:15:00,11.115,20.3,0
2022-08-13 07:30:00,6.06075,20.81,0
2022-08-13 07:45:00,6.06075,21.5,0
2022-08-13 08:00:00,36.99525,22.12,0
2022-08-13 08:15:00,5.36625,22.87,0
2022-08-13 08:30:00,0.312,23.705,0
2022-08-13 08:45:00,0.312,24.07,0
2022-08-13 09:00:00,3.8615,24.405,0
2022-08-13 09:15:00,5.24725,25.01,0
2022-08-13 09:30:00,0.19325,25.745,0
2022-08-13 09:45:00,0.19325,26.37,0
2022-08-13 10:00:00,36.6815,26.565,0
2022-08-13 10:15:00,5.054,26.9,0
2022-08-13 10:30:00,0.0,27.305,0
2022-08-13 10:45:00,0.0,28.13,0
2022-08-13 11:00:00,36.6805,28.87,0
2022-08-13 11:15:00,5.05375,28.9,0
2022-08-13 11:30:00,0.0,29.185,0
2022-08-13 11:45:00,0.0,29.14,0
2022-08-13 12:00:00,36.67975,29.19,0
2022-08-13 12:15:00,5.05375,29.74,0
2022-08-13 12:30:00,0.0,29.7,0
2022-08-13 12:45:00,0.0,29.77,0
2022-08-13 13:00:00,36.67875,29.88,0
2022-08-13 13:15:00,5.0535,30.18,0
2022-08-13 13:30:00,0.0,30.675,0
2022-08-13 13:45:00,0.0,30.21,0
2022-08-13 14:00:00,36.678,30.41,0
2022-08-13 14:15:00,5.0535,30.46,0
2022-08-13 14:30:00,0.0,30.655,0
2022-08-13 14:45:00,0.0,31.08,0
2022-08-13 15:00:00,36.677,30.8,0
2022-08-13 15:15:00,5.05325,30.7,0
2022-08-13 15:30:00,0.0,30.745,0
2022-08-13 15:45:00,0.0,30.86,0
2022-08-13 16:00:00,36.676,30.855,0
2022-08-13 16:15:00,5.05325,30.81,0
2022-08-13 16:30:00,0.0,30.595,0
2022-08-13 16:45:00,0.0,30.36,0
2022-08-13 17:00:00,36.67525,30.235,0
2022-08-13 17:15:00,5.053,30.07,0
2022-08-13 17:30:00,0.0,29.905,0
2022-08-13 17:45:00,0.0,29.81,0
2022-08-13 18:00:00,36.67425,29.495,0
2022-08-13 18:15:00,5.053,29.22,0
2022-08-13 18:30:00,0.0,28.815,0
2022-08-13 18:45:00,0.0,28.23,0
2022-08-13 19:00:00,36.67325,27.725,0
2022-08-13 19:15:00,5.05275,27.3,0
2022-08-13 19:30:00,0.0,26.835,0
2022-08-13 19:45:00,0.0,26.26,0
2022-08-13 20:00:00,3.66725,25.34,0
2022-08-13 20:15:00,5.05275,24.45,0
2022-08-13 20:30:00,0.0,23.985,0
2022-08-13 20:45:00,0.0,24.39,0
2022-08-13 21:00:00,37.486,24.045,0
2022-08-13 21:15:00,1.31975,23.29,0
2022-08-13 21:30:00,0.8145,23.205,0
2022-08-13 21:45:00,0.8145,22.54,0
2022-08-13 22:00:00,38.8935,22.355,0
2022-08-13 22:15:00,2.728,22.68,0
2022-08-13 22:30:00,2.22275,22.875,0
2022-08-13 22:45:00,2.22275,22.08,0
2022-08-13 23:00:00,3.631,21.17,0
2022-08-13 23:15:00,3.631,20.61,0
2022-08-13 23:30:00,3.631,20.645000000000003,0
2022-08-13 23:45:00,3.631,20.75,0
2022-08-14 00:00:00,3.92075,21.09,0
2022-08-14 00:15:00,3.92075,21.17,0
2022-08-14 00:30:00,3.92075,20.83,0
2022-08-14 00:45:00,3.92075,20.11,0
2022-08-14 01:00:00,4.30725,20.09,0
2022-08-14 01:15:00,4.30725,19.84,0
2022-08-14 01:30:00,4.30725,19.54,0
2022-08-14 01:45:00,4.30725,19.34,0
2022-08-14 02:00:00,4.55575,19.380000000000003,0
2022-08-14 02:15:00,4.55575,19.25,0
2022-08-14 02:30:00,4.55575,19.04,0
2022-08-14 02:45:00,4.55575,18.84,0
2022-08-14 03:00:00,41.4705,18.655,0
2022-08-14 03:15:00,9.856,18.7,0
2022-08-14 03:30:00,4.80425,18.31,0
2022-08-14 03:45:00,4.80425,18.19,0
2022-08-14 04:00:00,41.66325,17.42,0
2022-08-14 04:15:00,10.0495,17.36,0
2022-08-14 04:30:00,4.99775,16.775,0
2022-08-14 04:45:00,4.99775,16.45,0
2022-08-14 05:00:00,41.26175,16.5,0
2022-08-14 05:15:00,9.64875,16.44,0
2022-08-14 05:30:00,4.59725,16.979999999999997,0
2022-08-14 05:45:00,4.59725,18.16,0
2022-08-14 06:00:00,38.55525,19.495,0
2022-08-14 06:15:00,6.943,19.49,0
2022-08-14 06:30:00,1.8915,19.375,0
2022-08-14 06:45:00,1.8915,19.13,0
2022-08-14 07:00:00,36.66275,19.695,0
2022-08-14 07:15:00,5.05125,20.45,0
2022-08-14 07:30:00,0.0,21.24,0
2022-08-14 07:45:00,0.0,22.35,0
2022-08-14 08:00:00,36.662,23.16,0
2022-08-14 08:15:00,5.05125,24.02,0
2022-08-14 08:30:00,0.0,24.935,0
2022-08-14 08:45:00,0.0,25.33,0
2022-08-14 09:00:00,36.661,25.840000000000003,0
2022-08-14 09:15:00,5.051,27.15,0
2022-08-14 09:30:00,0.0,28.015,0
2022-08-14 09:45:00,0.0,28.46,0
2022-08-14 10:00:00,36.66025,28.39,0
2022-08-14 10:15:00,5.051,28.81,0
2022-08-14 10:30:00,0.0,29.15,0
2022-08-14 10:45:00,0.0,30.22,0
2022-08-14 11:00:00,36.65925,29.965,0
2022-08-14 11:15:00,5.05075,30.54,0
2022-08-14 11:30:00,0.0,30.225,0
2022-08-14 11:45:00,0.0,30.62,0
2022-08-14 12:00:00,36.6585,30.8,0
2022-08-14 12:15:00,5.05075,30.82,0
2022-08-14 12:30:00,0.0,30.43,0
2022-08-14 12:45:00,0.0,30.47,0
2022-08-14 13:00:00,36.65775,30.485,0
2022-08-14 13:15:00,5.0505,30.21,0
2022-08-14 13:30:00,0.0,30.0,0
2022-08-14 13:45:00,0.0,30.24,0
2022-08-14 14:00:00,36.65675,30.17,0
2022-08-14 14:15:00,5.0505,30.12,0
2022-08-14 14:30:00,0.0,30.24,0
2022-08-14 14:45:00,0.0,29.92,0
2022-08-14 15:00:00,36.656,29.505000000000003,0
2022-08-14 15:15:00,5.05025,29.14,0
2022-08-14 15:30:00,0.0,28.435,0
2022-08-14 15:45:00,0.0,27.99,0
2022-08-14 16:00:00,3.6655,28.115,0
2022-08-14 16:15:00,5.05025,27.95,0
2022-08-14 16:30:00,0.0,27.815,0
2022-08-14 16:45:00,0.0,27.6,0
2022-08-14 17:00:00,36.65425,27.085,0
2022-08-14 17:15:00,5.05025,26.67,0
2022-08-14 17:30:00,0.0,26.415,0
2022-08-14 17:45:00,0.0,26.03,0
2022-08-14 18:00:00,36.6535,25.725,0
2022-08-14 18:15:00,0.0505,25.55,0
2022-08-14 18:30:00,0.0,25.285,0
2022-08-14 18:45:00,0.0,24.88,0
2022-08-14 19:00:00,3.66525,24.615,0
2022-08-14 19:15:00,0.0505,24.35,0
2022-08-14 19:30:00,0.0,24.450000000000003,0
2022-08-14 19:45:00,0.0,24.04,0
2022-08-14 20:00:00,36.65175,23.97,0
2022-08-14 20:15:00,5.04975,23.65,0
2022-08-14 20:30:00,0.0,23.5,0
2022-08-14 20:45:00,0.0,23.32,0
2022-08-14 21:00:00,36.651,23.085,0
2022-08-14 21:15:00,5.04975,22.95,0
2022-08-14 21:30:00,0.0,22.865,0
2022-08-14 21:45:00,0.0,22.98,0
2022-08-14 22:00:00,0.3665,22.86,0
2022-08-14 22:15:00,5.0495,22.86,0
2022-08-14 22:30:00,0.0,22.69,0
2022-08-14 22:45:00,0.0,22.2,0
2022-08-14 23:00:00,0.00925,22.205,0
2022-08-14 23:15:00,0.00925,22.41,0
2022-08-14 23:30:00,0.00925,22.36,0
2022-08-14 23:45:00,0.00925,21.35,0
2022-08-15 00:00:00,2.0295,21.32,0
2022-08-15 00:15:00,2.0295,21.54,0
2022-08-15 00:30:00,2.0295,21.615,0
2022-08-15 00:45:00,2.0295,21.4,0
2022-08-15 01:00:00,3.2305,20.355,0
2022-08-15 01:15:00,3.2305,19.71,0
2022-08-15 01:30:00,3.2305,19.5,0
2022-08-15 01:45:00,3.2305,19.01,0
2022-08-15 02:00:00,3.8795,18.78,0
2022-08-15 02:15:00,3.8795,18.54,0
2022-08-15 02:30:00,3.8795,18.535,0
2022-08-15 02:45:00,3.8795,18.49,0
2022-08-15 03:00:00,41.17425,18.46,0
2022-08-15 03:15:00,9.57725,18.63,0
2022-08-15 03:30:00,4.52825,18.675,0
2022-08-15 03:45:00,4.52825,18.6,0
2022-08-15 04:00:00,8.66225,18.68,0
2022-08-15 04:15:00,10.04675,18.79,0
2022-08-15 04:30:00,4.99775,18.765,0
2022-08-15 04:45:00,4.99775,18.63,0
2022-08-15 05:00:00,41.6695,18.605,0
2022-08-15 05:15:00,10.074,18.8,0
2022-08-15 05:30:00,5.02525,18.935,0
2022-08-15 05:45:00,5.02525,18.92,0
2022-08-15 06:00:00,40.7575,19.18,0
2022-08-15 06:15:00,9.16275,19.62,0
2022-08-15 06:30:00,4.114,19.825,0
2022-08-15 06:45:00,4.114,19.9,0
2022-08-15 07:00:00,39.33475,20.045,0
2022-08-15 07:15:00,7.7405,20.88,0
2022-08-15 07:30:00,2.692,21.085,0
2022-08-15 07:45:00,2.692,21.55,0
2022-08-15 08:00:00,37.92575,22.12,0
2022-08-15 08:15:00,6.3325,22.68,0
2022-08-15 08:30:00,1.284,23.06,0
2022-08-15 08:45:00,1.284,23.37,0
2022-08-15 09:00:00,36.641,23.75,0
2022-08-15 09:15:00,5.04825,23.61,0
2022-08-15 09:30:00,0.0,24.15,0
2022-08-15 09:45:00,0.0,24.35,0
2022-08-15 10:00:00,36.64025,24.86,0
2022-08-15 10:15:00,5.04825,25.24,0
2022-08-15 10:30:00,0.0,25.48,0
2022-08-15 10:45:00,0.0,26.3,0
2022-08-15 11:00:00,36.6395,26.200000000000003,0
2022-08-15 11:15:00,5.048,26.49,0
2022-08-15 11:30:00,0.0,26.57,0
2022-08-15 11:45:00,0.0,27.19,0
2022-08-15 12:00:00,36.63875,27.12,0
2022-08-15 12:15:00,5.048,27.47,0
2022-08-15 12:30:00,0.0,25.155,0
2022-08-15 12:45:00,0.0,23.12,0
2022-08-15 13:00:00,36.63775,23.21,0
2022-08-15 13:15:00,5.048,17.6,0
2022-08-15 13:30:00,0.0,16.27,0
2022-08-15 13:45:00,0.0,16.38,0
2022-08-15 14:00:00,36.637,16.8,0
2022-08-15 14:15:00,5.04775,17.12,0
2022-08-15 14:30:00,0.0,17.375,0
2022-08-15 14:45:00,0.0,17.75,0
2022-08-15 15:00:00,36.63625,18.425,0
2022-08-15 15:15:00,5.04775,19.05,0
2022-08-15 15:30:00,0.0,19.685,0
2022-08-15 15:45:00,0.0,20.21,0
2022-08-15 16:00:00,36.6355,20.735,0
2022-08-15 16:15:00,0.50475,21.3,0
2022-08-15 16:30:00,0.0,21.82,0
2022-08-15 16:45:00,0.0,21.98,0
2022-08-15 17:00:00,36.63475,22.075000000000003,0
2022-08-15 17:15:00,0.50475,22.28,0
2022-08-15 17:30:00,0.0,22.425,0
2022-08-15 17:45:00,0.0,22.37,0
2022-08-15 18:00:00,36.634,22.215,0
2022-08-15 18:15:00,5.04725,21.59,0
2022-08-15 18:30:00,0.0,21.195,0
2022-08-15 18:45:00,0.0,20.88,0
2022-08-15 19:00:00,36.633,20.475,0
2022-08-15 19:15:00,5.04725,20.05,0
2022-08-15 19:30:00,0.0,19.880000000000003,0
2022-08-15 19:45:00,0.0,19.7,0
2022-08-15 20:00:00,37.06025,19.63,0
2022-08-15 20:15:00,5.475,19.71,0
2022-08-15 20:30:00,0.428,19.415,0
2022-08-15 20:45:00,0.428,19.07,0
2022-08-15 21:00:00,36.7585,18.835,0
2022-08-15 21:15:00,5.174,18.96,0
2022-08-15 21:30:00,0.127,19.215,0
2022-08-15 21:45:00,0.127,19.3,0
2022-08-15 22:00:00,39.18475,19.185,0
2022-08-15 22:15:00,7.601,18.9,0
2022-08-15 22:30:00,2.554,18.62,0
2022-08-15 22:45:00,2.554,18.6,0
2022-08-15 23:00:00,0.30925,18.55,0
2022-08-15 23:15:00,0.30925,18.82,0
2022-08-15 23:30:00,0.30925,19.125,0
2022-08-15 23:45:00,0.30925,19.1,0
2022-08-16 00:00:00,3.2995,19.075000000000003,0
2022-08-16 00:15:00,3.2995,19.03,0
2022-08-16 00:30:00,3.2995,19.23,0
2022-08-16 00:45:00,3.2995,19.24,0
2022-08-16 01:00:00,3.71375,19.045,0
2022-08-16 01:15:00,3.71375,19.25,0
2022-08-16 01:30:00,3.71375,19.11,0
2022-08-16 01:45:00,3.71375,19.09,0
2022-08-16 02:00:00,0.40175,19.1,0
2022-08-16 02:15:00,0.40175,19.2,0
2022-08-16 02:30:00,0.40175,18.945,0
2022-08-16 02:45:00,0.40175,18.99,0
2022-08-16 03:00:00,40.65825,19.05,0
2022-08-16 03:15:00,9.07775,18.83,0
2022-08-16 03:30:00,4.03125,18.805,0
2022-08-16 03:45:00,4.03125,18.63,0
2022-08-16 04:00:00,40.6575,18.47,0
2022-08-16 04:15:00,9.0775,18.2,0
2022-08-16 04:30:00,4.03125,18.11,0
2022-08-16 04:45:00,4.03125,18.03,0
2022-08-16 05:00:00,40.505,17.91,0
2022-08-16 05:15:00,8.92575,17.91,0
2022-08-16 05:30:00,3.8795,18.145,0
2022-08-16 05:45:00,3.8795,18.46,0
2022-08-16 06:00:00,40.0485,18.735,0
2022-08-16 06:15:00,8.46975,18.98,0
2022-08-16 06:30:00,3.42375,19.345,0
2022-08-16 06:45:00,3.42375,19.67,0
2022-08-16 07:00:00,39.55075,20.105,0
2022-08-16 07:15:00,7.97275,20.7,0
2022-08-16 07:30:00,2.92675,21.33,0
2022-08-16 07:45:00,2.92675,22.04,0
2022-08-16 08:00:00,39.31525,22.505000000000003,0
2022-08-16 08:15:00,7.73775,22.95,0
2022-08-16 08:30:00,2.692,23.275,0
2022-08-16 08:45:00,2.692,23.83,0
2022-08-16 09:00:00,6.10575,24.15,0
2022-08-16 09:15:00,7.48925,24.64,0
2022-08-16 09:30:00,2.4435,24.97,0
2022-08-16 09:45:00,2.4435,25.46,0
2022-08-16 10:00:00,37.90575,25.56,0
2022-08-16 10:15:00,6.32975,25.97,0
2022-08-16 10:30:00,1.284,25.99,0
2022-08-16 10:45:00,1.284,26.3,0
2022-08-16 11:00:00,36.759,26.66,0
2022-08-16 11:15:00,5.1835,26.66,0
2022-08-16 11:30:00,0.138,26.62,0
2022-08-16 11:45:00,0.138,27.1,0
2022-08-16 12:00:00,36.62025,27.46,0
2022-08-16 12:15:00,5.0455,27.39,0
2022-08-16 12:30:00,0.0,27.545,0
2022-08-16 12:45:00,0.0,27.94,0
2022-08-16 13:00:00,36.6195,28.025,0
2022-08-16 13:15:00,5.04525,28.46,0
2022-08-16 13:30:00,0.0,28.39,0
2022-08-16 13:45:00,0.0,28.82,0
2022-08-16 14:00:00,36.61875,29.14,0
2022-08-16 14:15:00,5.04525,29.18,0
2022-08-16 14:30:00,0.0,29.14,0
2022-08-16 14:45:00,0.0,29.53,0
2022-08-16 15:00:00,36.618,29.495,0
2022-08-16 15:15:00,5.04525,29.99,0
2022-08-16 15:30:00,0.0,30.085,0
2022-08-16 15:45:00,0.0,30.27,0
2022-08-16 16:00:00,36.61725,30.16,0
2022-08-16 16:15:00,0.5045,29.88,0
2022-08-16 16:30:00,0.0,29.805,0
2022-08-16 16:45:00,0.0,29.47,0
2022-08-16 17:00:00,36.6165,29.345,0
2022-08-16 17:15:00,0.5045,29.36,0
2022-08-16 17:30:00,0.0,29.06,0
2022-08-16 17:45:00,0.0,28.98,0
2022-08-16 18:00:00,36.61575,28.555,0
2022-08-16 18:15:00,5.04475,27.99,0
2022-08-16 18:30:00,0.0,27.35,0
2022-08-16 18:45:00,0.0,26.78,0
2022-08-16 19:00:00,3.6615,26.34,0
2022-08-16 19:15:00,5.04475,25.96,0
2022-08-16 19:30:00,0.0,25.62,0
2022-08-16 19:45:00,0.0,25.34,0
2022-08-16 20:00:00,36.61425,24.74,0
2022-08-16 20:15:00,5.04475,22.88,0
2022-08-16 20:30:00,0.0,22.635,0
2022-08-16 20:45:00,0.0,22.45,0
2022-08-16 21:00:00,36.6135,21.915,0
2022-08-16 21:15:00,5.0445,21.59,0
2022-08-16 21:30:00,0.0,21.685,0
2022-08-16 21:45:00,0.0,21.58,0
2022-08-16 22:00:00,36.68175,21.265,0
2022-08-16 22:15:00,5.1135,21.1,0
2022-08-16 22:30:00,0.069,21.27,0
2022-08-16 22:45:00,0.069,21.65,0
2022-08-16 23:00:00,1.629,21.72,0
2022-08-16 23:15:00,1.629,21.86,0
2022-08-16 23:30:00,1.629,21.28,0
2022-08-16 23:45:00,1.629,20.47,0
2022-08-17 00:00:00,1.1735,20.155,0
2022-08-17 00:15:00,1.1735,20.08,0
2022-08-17 00:30:00,1.1735,19.865,0
2022-08-17 00:45:00,1.1735,19.87,0
2022-08-17 01:00:00,2.15375,20.015,0
2022-08-17 01:15:00,2.15375,19.96,0
2022-08-17 01:30:00,2.15375,19.85,0
2022-08-17 01:45:00,2.15375,20.17,0
2022-08-17 02:00:00,2.692,20.07,0
2022-08-17 02:15:00,2.692,20.0,0
2022-08-17 02:30:00,2.692,20.235,0
2022-08-17 02:45:00,2.692,20.61,0
2022-08-17 03:00:00,39.83975,20.83,0
2022-08-17 03:15:00,8.2745,20.64,0
2022-08-17 03:30:00,3.2305,20.37,0
2022-08-17 03:45:00,3.2305,20.28,0
2022-08-17 04:00:00,40.2395,20.3,0
2022-08-17 04:15:00,8.67475,20.22,0
2022-08-17 04:30:00,3.631,19.97,0
2022-08-17 04:45:00,3.631,20.06,0
2022-08-17 05:00:00,40.25275,19.54,0
2022-08-17 05:15:00,8.6885,19.17,0
2022-08-17 05:30:00,3.64475,19.005000000000003,0
2022-08-17 05:45:00,3.64475,18.96,0
2022-08-17 06:00:00,36.82125,19.015,0
2022-08-17 06:15:00,5.25775,19.05,0
2022-08-17 06:30:00,0.214,18.9,0
2022-08-17 06:45:00,0.214,18.89,0
2022-08-17 07:00:00,36.6065,18.81,0
2022-08-17 07:15:00,5.0435,18.74,0
2022-08-17 07:30:00,0.0,19.025,0
2022-08-17 07:45:00,0.0,18.97,0
2022-08-17 08:00:00,36.60575,19.445,0
2022-08-17 08:15:00,5.0435,19.48,0
2022-08-17 08:30:00,0.0,19.37,0
2022-08-17 08:45:00,0.0,19.39,0
2022-08-17 09:00:00,3.6605,19.26,0
2022-08-17 09:15:00,5.04325,19.42,0
2022-08-17 09:30:00,0.0,19.745,0
2022-08-17 09:45:00,0.0,20.07,0
2022-08-17 10:00:00,36.6045,20.275,0
2022-08-17 10:15:00,5.04325,20.23,0
2022-08-17 10:30:00,0.0,20.505000000000003,0
2022-08-17 10:45:00,0.0,21.15,0
2022-08-17 11:00:00,36.60375,21.63,0
2022-08-17 11:15:00,5.04325,22.2,0
2022-08-17 11:30:00,0.0,23.13,0
2022-08-17 11:45:00,0.0,23.87,0
2022-08-17 12:00:00,36.603,24.945,0
2022-08-17 12:15:00,5.043,25.67,0
2022-08-17 12:30:00,0.0,26.22,0
2022-08-17 12:45:00,0.0,26.95,0
2022-08-17 13:00:00,3.66025,26.79,0
2022-08-17 13:15:00,5.043,27.01,0
2022-08-17 13:30:00,0.0,26.965,0
2022-08-17 13:45:00,0.0,26.95,0
2022-08-17 14:00:00,36.60175,26.895,0
2022-08-17 14:15:00,5.043,27.29,0
2022-08-17 14:30:00,0.0,27.8,0
2022-08-17 14:45:00,0.0,27.6,0
2022-08-17 15:00:00,36.601,27.62,0
2022-08-17 15:15:00,5.04275,27.98,0
2022-08-17 15:30:00,0.0,28.065,0
2022-08-17 15:45:00,0.0,28.35,0
2022-08-17 16:00:00,36.60025,28.51,0
2022-08-17 16:15:00,5.04275,28.3,0
2022-08-17 16:30:00,0.0,27.98,0
2022-08-17 16:45:00,0.0,27.33,0
2022-08-17 17:00:00,36.59975,26.525,0
2022-08-17 17:15:00,0.50425,25.84,0
2022-08-17 17:30:00,0.0,25.615,0
2022-08-17 17:45:00,0.0,25.85,0
2022-08-17 18:00:00,36.599,25.655,0
2022-08-17 18:15:00,0.50425,25.24,0
2022-08-17 18:30:00,0.0,24.725,0
2022-08-17 18:45:00,0.0,24.05,0
2022-08-17 19:00:00,36.59825,23.515,0
2022-08-17 19:15:00,0.50425,23.51,0
2022-08-17 19:30:00,0.0,23.42,0
2022-08-17 19:45:00,0.0,23.96,0
2022-08-17 20:00:00,36.59775,23.51,0
2022-08-17 20:15:00,5.04225,23.16,0
2022-08-17 20:30:00,0.0,23.18,0
2022-08-17 20:45:00,0.0,22.81,0
2022-08-17 21:00:00,36.597,22.6,0
2022-08-17 21:15:00,5.04225,22.16,0
2022-08-17 21:30:00,0.0,21.09,0
2022-08-17 21:45:00,0.0,20.07,0
2022-08-17 22:00:00,36.59625,19.83,0
2022-08-17 22:15:00,5.04225,19.61,0
2022-08-17 22:30:00,0.0,18.665,0
2022-08-17 22:45:00,0.0,18.25,0
2022-08-17 23:00:00,0.0,18.03,0
2022-08-17 23:15:00,0.0,17.8,0
2022-08-17 23:30:00,0.0,17.615000000000002,0
2022-08-17 23:45:00,0.0,17.53,0
2022-08-18 00:00:00,0.0,17.595,0
2022-08-18 00:15:00,0.0,17.62,0
2022-08-18 00:30:00,0.0,17.435,0
2022-08-18 00:45:00,0.0,17.47,0
2022-08-18 01:00:00,0.5245,17.5,0
2022-08-18 01:15:00,0.5245,17.5,0
2022-08-18 01:30:00,0.5245,17.55,0
2022-08-18 01:45:00,0.5245,17.66,0
2022-08-18 02:00:00,1.09075,17.615000000000002,0
2022-08-18 02:15:00,1.09075,17.6,0
2022-08-18 02:30:00,1.09075,17.64,0
2022-08-18 02:45:00,1.09075,17.7,0
2022-08-18 03:00:00,38.2635,17.590000000000003,0
2022-08-18 03:15:00,6.71225,17.44,0
2022-08-18 03:30:00,1.6705,17.439999999999998,0
2022-08-18 03:45:00,1.6705,17.6,0
2022-08-18 04:00:00,5.71625,17.5,0
2022-08-18 04:15:00,7.0985,17.5,0
2022-08-18 04:30:00,2.057,17.560000000000002,0
2022-08-18 04:45:00,2.057,17.5,0
2022-08-18 05:00:00,38.5245,17.560000000000002,0
2022-08-18 05:15:00,6.97425,17.33,0
2022-08-18 05:30:00,1.93275,17.275,0
2022-08-18 05:45:00,1.93275,17.33,0
2022-08-18 06:00:00,36.59125,17.425,0
2022-08-18 06:15:00,5.0415,17.45,0
2022-08-18 06:30:00,0.0,17.6,0
2022-08-18 06:45:00,0.0,17.6,0
2022-08-18 07:00:00,36.5905,17.58,0
2022-08-18 07:15:00,5.04125,17.7,0
2022-08-18 07:30:00,0.0,17.89,0
2022-08-18 07:45:00,0.0,17.9,0
2022-08-18 08:00:00,36.58975,17.975,0
2022-08-18 08:15:00,5.04125,18.08,0
2022-08-18 08:30:00,0.0,18.27,0
2022-08-18 08:45:00,0.0,18.4,0
2022-08-18 09:00:00,36.58925,18.595,0
2022-08-18 09:15:00,5.04125,18.7,0
2022-08-18 09:30:00,0.0,18.905,0
2022-08-18 09:45:00,0.0,19.02,0
2022-08-18 10:00:00,36.5885,19.135,0
2022-08-18 10:15:00,5.041,19.21,0
2022-08-18 10:30:00,0.0,19.41,0
2022-08-18 10:45:00,0.0,19.78,0
2022-08-18 11:00:00,36.588,20.11,0
2022-08-18 11:15:00,5.041,20.4,0
2022-08-18 11:30:00,0.0,20.415,0
2022-08-18 11:45:00,0.0,20.21,0
2022-08-18 12:00:00,36.58725,20.415,0
2022-08-18 12:15:00,5.041,20.45,0
2022-08-18 12:30:00,0.0,20.59,0
2022-08-18 12:45:00,0.0,21.04,0
2022-08-18 13:00:00,36.58675,21.23,0
2022-08-18 13:15:00,5.04075,21.82,0
2022-08-18 13:30:00,0.0,22.385,0
2022-08-18 13:45:00,0.0,22.69,0
2022-08-18 14:00:00,36.586,22.97,0
2022-08-18 14:15:00,5.04075,23.15,0
2022-08-18 14:30:00,0.0,23.225,0
2022-08-18 14:45:00,0.0,23.29,0
2022-08-18 15:00:00,36.5855,23.48,0
2022-08-18 15:15:00,5.04075,23.75,0
2022-08-18 15:30:00,0.0,23.78,0
2022-08-18 15:45:00,0.0,23.65,0
2022-08-18 16:00:00,36.58475,23.4,0
2022-08-18 16:15:00,5.0405,23.1,0
2022-08-18 16:30:00,0.0,22.835,0
2022-08-18 16:45:00,0.0,22.72,0
2022-08-18 17:00:00,36.58425,22.725,0
2022-08-18 17:15:00,5.0405,22.54,0
2022-08-18 17:30:00,0.0,21.995,0
2022-08-18 17:45:00,0.0,21.44,0
2022-08-18 18:00:00,36.58375,21.24,0
2022-08-18 18:15:00,5.0405,21.06,0
2022-08-18 18:30:00,0.0,20.78,0
2022-08-18 18:45:00,0.0,20.52,0
2022-08-18 19:00:00,36.583,20.41,0
2022-08-18 19:15:00,5.04025,20.14,0
2022-08-18 19:30:00,0.0,20.0,0
2022-08-18 19:45:00,0.0,19.9,0
2022-08-18 20:00:00,3.65825,19.825000000000003,0
2022-08-18 20:15:00,5.04025,19.75,0
2022-08-18 20:30:00,0.0,19.625,0
2022-08-18 20:45:00,0.0,19.6,0
2022-08-18 21:00:00,36.58175,19.615,0
2022-08-18 21:15:00,5.04025,19.6,0
2022-08-18 21:30:00,0.0,19.6,0
2022-08-18 21:45:00,0.0,19.54,0
2022-08-18 22:00:00,36.58125,19.53,0
2022-08-18 22:15:00,0.504,19.61,0
2022-08-18 22:30:00,0.0,19.65,0
2022-08-18 22:45:00,0.0,19.6,0
2022-08-18 23:00:00,0.0,19.515,0
2022-08-18 23:15:00,0.0,19.53,0
2022-08-18 23:30:00,0.0,19.56,0
2022-08-18 23:45:00,0.0,19.5,0
2022-08-19 00:00:00,0.0,19.42,0
2022-08-19 00:15:00,0.0,19.4,0
2022-08-19 00:30:00,0.0,19.39,0
2022-08-19 00:45:00,0.0,19.4,0
2022-08-19 01:00:00,0.0,19.4,0
2022-08-19 01:15:00,0.0,19.4,0
2022-08-19 01:30:00,0.0,19.4,0
2022-08-19 01:45:00,0.0,19.34,0
2022-08-19 02:00:00,0.0,19.24,0
2022-08-19 02:15:00,0.0,19.2,0
2022-08-19 02:30:00,0.0,19.2,0
2022-08-19 02:45:00,0.0,19.2,0
2022-08-19 03:00:00,36.57825,19.18,0
2022-08-19 03:15:00,5.03975,19.1,0
2022-08-19 03:30:00,0.0,19.045,0
2022-08-19 03:45:00,0.0,19.1,0
2022-08-19 04:00:00,36.57775,19.03,0
2022-08-19 04:15:00,5.0395,19.02,0
2022-08-19 04:30:00,0.0,19.0,0
2022-08-19 04:45:00,0.0,19.0,0
2022-08-19 05:00:00,36.577,18.94,0
2022-08-19 05:15:00,5.0395,18.95,0
2022-08-19 05:30:00,0.0,19.0,0
2022-08-19 05:45:00,0.0,19.07,0
2022-08-19 06:00:00,36.5765,19.035,0
2022-08-19 06:15:00,5.0395,19.1,0
2022-08-19 06:30:00,0.0,19.145000000000003,0
2022-08-19 06:45:00,0.0,19.2,0
2022-08-19 07:00:00,36.576,19.29,0
2022-08-19 07:15:00,5.03925,19.4,0
2022-08-19 07:30:00,0.0,19.46,0
2022-08-19 07:45:00,0.0,19.64,0
