Time,AirTemperature,WindSpeed,GlobalRadiation,DirectNormalRad,DiffRadiation
04.11. 10:00,11,3.6,201,243,351
04.11. 11:00,14,5.1,226,305,304
04.11. 12:00,16,8.2,338,609,338
04.11. 13:00,18,6.7,290,536,308
04.11. 14:00,17,6.2,173,318,299
04.11. 15:00,18,7.2,74,198,318
04.11. 16:00,17,3.6,13,80,318
04.11. 17:00,11,4.1,0,0,338
04.11. 18:00,10,1.5,0,0,324
04.11. 19:00,9,1.5,0,0,351
04.11. 20:00,9,1,0,0,353
04.11. 21:00,8,2.6,0,0,351
04.11. 22:00,9,2.6,0,0,351
04.11. 23:00,9,2.1,0,0,350
05.11. 00:00,8.8,1.9,0,0,350
05.11. 01:00,8.6,1.7,0,0,348
05.11. 02:00,8.4,1.4,0,0,346
05.11. 03:00,8.2,1.2,0,0,345
05.11. 04:00,8,1,0,0,345
05.11. 05:00,8,0.5,0,0,344
05.11. 06:00,8,0,0,0,341
05.11. 07:00,8,2.1,23,25,345
05.11. 08:00,8,0.5,78,88,315
05.11. 09:00,8,1,107,75,323
05.11. 10:00,9,1.5,105,30,325
05.11. 11:00,10,1.5,132,67,344
05.11. 12:00,10,2.6,150,67,351
05.11. 13:00,9,1,125,25,346
05.11. 14:00,9,1.5,72,7,341
05.11. 15:00,9,1,25,0,345
05.11. 16:00,9,2.1,4,0,348
05.11. 17:00,10,3.6,0,0,348
05.11. 18:00,11,4.1,0,0,342
05.11. 19:00,11,3.6,0,0,346
05.11. 20:00,10,5.7,0,0,337
05.11. 21:00,10,7.2,0,0,336
05.11. 22:00,10,4.6,0,0,331
05.11. 23:00,9,6.2,0,0,327
06.11. 00:00,8.6,6,0,0,323
06.11. 01:00,8.2,5.8,0,0,320
06.11. 02:00,7.8,5.5,0,0,321
06.11. 03:00,7.4,5.3,0,0,310
06.11. 04:00,7,5.1,0,0,292
06.11. 05:00,7,5.1,0,0,289
06.11. 06:00,8,7.2,0,0,267
06.11. 07:00,7,5.7,22,17,262
06.11. 08:00,7,5.1,58,30,306
06.11. 09:00,8,7.7,121,94,327
06.11. 10:00,9,7.2,155,108,330
06.11. 11:00,9,5.7,104,36,322
06.11. 12:00,9,5.7,65,11,320
06.11. 13:00,9,5.7,60,6,337
06.11. 14:00,8,2.6,68,50,338
06.11. 15:00,7,3.6,57,143,341
06.11. 16:00,8,5.1,15,0,303
06.11. 17:00,7,4.6,0,0,292
06.11. 18:00,7,5.1,0,0,298
06.11. 19:00,7,6.2,0,0,290
06.11. 20:00,7,3.1,0,0,323
06.11. 21:00,7,3.6,0,0,297
06.11. 22:00,7,5.7,0,0,326
06.11. 23:00,6.8,5.2,0,0,307
07.11. 00:00,6.7,4.7,0,0,307
07.11. 01:00,6.5,4.2,0,0,304
07.11. 02:00,6.3,3.6,0,0,332
07.11. 03:00,6.2,3.1,0,0,305
07.11. 04:00,6,2.6,0,0,321
07.11. 05:00,6,1.5,0,0,323
07.11. 06:00,6,1,0,0,303
07.11. 07:00,4,2.1,41,94,313
07.11. 08:00,5,1.5,124,274,292
07.11. 09:00,6,2.1,191,313,301
07.11. 10:00,7,3.1,218,244,289
07.11. 11:00,7,3.6,235,220,303
07.11. 12:00,8,4.1,234,276,302
07.11. 13:00,9,3.6,186,257,318
07.11. 14:00,10,4.6,125,169,300
07.11. 15:00,10,5.1,65,193,315
07.11. 16:00,8,3.6,14,0,307
07.11. 17:00,6,2.6,0,0,295
07.11. 18:00,4,3.1,0,0,289
07.11. 19:00,3,3.1,0,0,280
07.11. 20:00,3,3.1,0,0,252
07.11. 21:00,3,3.6,0,0,244
07.11. 22:00,2,3.1,0,0,250
07.11. 23:00,3,3.1,0,0,265
08.11. 00:00,4,4.6,0,0,258
08.11. 01:00,4,4.6,0,0,272
08.11. 02:00,4.5,5.4,0,0,300
08.11. 03:00,5,6.2,0,0,308
08.11. 04:00,5,6.2,0,0,309
08.11. 05:00,6,6.2,0,0,319
08.11. 06:00,6,6.2,0,0,315
08.11. 07:00,5,6.2,6,0,325
08.11. 08:00,6,7.2,17,0,329
08.11. 09:00,6,7.7,30,0,329
08.11. 10:00,7,6.2,34,0,331
08.11. 11:00,7,7.7,34,1,333
08.11. 12:00,8,7.2,36,1,333
08.11. 13:00,8,5.7,31,0,335
08.11. 14:00,8,6.2,23,0,337
08.11. 15:00,9,6.2,12,3,338
08.11. 16:00,9,4.6,2,0,340
08.11. 17:00,9,4.1,0,0,339
08.11. 18:00,9,4.1,0,0,337
08.11. 19:00,9,3.6,0,0,336
08.11. 20:00,9,3.1,0,0,338
08.11. 21:00,8,3.1,0,0,338
08.11. 22:00,8,2.6,0,0,337
08.11. 23:00,8,2.6,0,0,328
09.11. 00:00,8,1.5,0,0,317
09.11. 01:00,8,2.1,0,0,303
09.11. 02:00,7.7,2.1,0,0,314
09.11. 03:00,7.3,2.1,0,0,313
09.11. 04:00,7,2.1,0,0,310
09.11. 05:00,7,2.6,0,0,301
09.11. 06:00,7,3.6,0,0,303
09.11. 07:00,7,3.1,33,43,294
09.11. 08:00,7,2.6,94,105,312
09.11. 09:00,7,4.1,167,161,302
09.11. 10:00,7,4.1,244,241,300
09.11. 11:00,8,3.6,287,290,296
09.11. 12:00,9,4.6,280,324,295
09.11. 13:00,10,3.1,223,270,294
09.11. 14:00,9,3.1,131,120,292
09.11. 15:00,10,1.5,49,40,307
09.11. 16:00,8,2.1,9,0,303
09.11. 17:00,8,1.5,0,0,298
09.11. 18:00,7,1.5,0,0,298
09.11. 19:00,7,2.1,0,0,292
09.11. 20:00,6,1.5,0,0,297
09.11. 21:00,5,1.5,0,0,291
09.11. 22:00,4,1,0,0,294
09.11. 23:00,4,1.5,0,0,283
10.11. 00:00,3.2,1.5,0,0,283
10.11. 01:00,2.4,1.5,0,0,271
10.11. 02:00,1.6,1.5,0,0,287
10.11. 03:00,0.8,1.5,0,0,288
10.11. 04:00,0,1.5,0,0,275
10.11. 05:00,0,0,0,0,302
10.11. 06:00,0,1,0,0,300
10.11. 07:00,0,0,41,134,295
10.11. 08:00,-1,1,138,377,271
10.11. 09:00,1,1,232,466,264
10.11. 10:00,3,0,281,386,265
10.11. 11:00,6,1,295,309,279
10.11. 12:00,7,1,265,235,277
10.11. 13:00,9,0.5,200,130,288
10.11. 14:00,9,1.5,123,60,293
10.11. 15:00,9,1.5,53,19,293
10.11. 16:00,9,0,11,0,293
10.11. 17:00,7,0.5,0,0,286
10.11. 18:00,5,1.5,0,0,277
10.11. 19:00,5,1.5,0,0,276
10.11. 20:00,4,1.5,0,0,288
10.11. 21:00,3,2.1,0,0,297
10.11. 22:00,4,1.5,0,0,334
10.11. 23:00,4.3,1.4,0,0,347
11.11. 00:00,4.7,1.3,0,0,336
11.11. 01:00,5,1.2,0,0,306
11.11. 02:00,5.3,1.2,0,0,320
11.11. 03:00,5.7,1.1,0,0,339
11.11. 04:00,6,1,0,0,342
11.11. 05:00,6,0,0,0,352
11.11. 06:00,6,1,0,0,350
11.11. 07:00,7,0.5,9,0,344
11.11. 08:00,7,0.5,17,0,339
11.11. 09:00,7,1.5,30,1,358
11.11. 10:00,8,2.1,46,3,361
11.11. 11:00,8,1,59,11,360
11.11. 12:00,9,1,56,8,358
11.11. 13:00,9,1.5,58,39,357
11.11. 14:00,10,1,72,48,361
11.11. 15:00,11,1,39,9,354
11.11. 16:00,11,1,5,0,335
11.11. 17:00,13,6.2,0,0,343
11.11. 18:00,13,5.7,0,0,353
11.11. 19:00,13,3.6,0,0,348
11.11. 20:00,12,3.1,0,0,337
11.11. 21:00,12,3.1,0,0,334
11.11. 22:00,12,5.7,0,0,333
11.11. 23:00,12,7.7,0,0,332
12.11. 00:00,11.8,6.8,0,0,327
12.11. 01:00,11.6,5.9,0,0,323
12.11. 02:00,11.4,4.9,0,0,322
12.11. 03:00,11.2,4,0,0,324
12.11. 04:00,11,3.1,0,0,338
12.11. 05:00,11,2.6,0,0,352
12.11. 06:00,10,1.5,0,0,349
12.11. 07:00,10,1.5,6,1,345
12.11. 08:00,10,2.1,22,1,352
12.11. 09:00,10,0.5,34,0,349
12.11. 10:00,10,0.5,58,1,347
12.11. 11:00,10,1,90,3,343
12.11. 12:00,10,1,103,13,341
12.11. 13:00,10,1,88,17,336
12.11. 14:00,10,1,54,8,341
12.11. 15:00,10,1.5,24,2,335
12.11. 16:00,10,0.5,5,0,336
12.11. 17:00,9,1.5,0,0,337
12.11. 18:00,9,2.1,0,0,339
12.11. 19:00,9,2.1,0,0,331
12.11. 20:00,9,1.5,0,0,316
12.11. 21:00,8,1.5,0,0,327
12.11. 22:00,8,2.1,0,0,328
12.11. 23:00,8,1.5,0,0,325
13.11. 00:00,7.8,1.4,0,0,318
13.11. 01:00,7.6,1.3,0,0,313
13.11. 02:00,7.4,1.2,0,0,311
13.11. 03:00,7.2,1.1,0,0,310
13.11. 04:00,7,1,0,0,309
13.11. 05:00,7,1,0,0,310
13.11. 06:00,7,1,0,0,302
13.11. 07:00,7,1,25,76,323
13.11. 08:00,7,1,55,111,323
13.11. 09:00,7,0,100,109,319
13.11. 10:00,8,1,144,92,319
13.11. 11:00,9,0.5,117,26,328
13.11. 12:00,9,1,100,35,329
13.11. 13:00,9,1,110,48,331
13.11. 14:00,9,1.5,77,34,333
13.11. 15:00,9,2.1,29,14,329
13.11. 16:00,8,1.5,5,0,331
13.11. 17:00,8,0,0,0,321
13.11. 18:00,7,0.5,0,0,319
13.11. 19:00,7,0.5,0,0,326
13.11. 20:00,6,1.5,0,0,326
13.11. 21:00,3,0.5,0,0,330
13.11. 22:00,3,1.5,0,0,322
13.11. 23:00,1,1,0,0,332
14.11. 00:00,0.6,0.8,0,0,318
14.11. 01:00,0.2,0.6,0,0,306
14.11. 02:00,-0.2,0.4,0,0,296
14.11. 03:00,-0.6,0.2,0,0,298
14.11. 04:00,-1,0,0,0,301
14.11. 05:00,0,1,0,0,303
14.11. 06:00,-1,1,0,0,279
14.11. 07:00,-1,1,31,121,284
14.11. 08:00,-1,0,102,283,287
14.11. 09:00,0,0,184,341,280
14.11. 10:00,1,0.5,272,460,279
14.11. 11:00,2,0,327,578,300
14.11. 12:00,3,1.5,316,592,280
14.11. 13:00,4,1,265,591,278
14.11. 14:00,7,2.1,178,516,271
14.11. 15:00,8,3.1,72,221,270
14.11. 16:00,7,2.6,11,0,273
14.11. 17:00,6,2.1,0,0,264
14.11. 18:00,6,2.1,0,0,265
14.11. 19:00,3,2.1,0,0,258
14.11. 20:00,1,2.1,0,0,259
14.11. 21:00,3,1.5,0,0,256
14.11. 22:00,1,2.1,0,0,256
14.11. 23:00,2,1.5,0,0,252
15.11. 00:00,2,1.5,0,0,250
15.11. 01:00,1.8,1.4,0,0,249
15.11. 02:00,1.5,1.2,0,0,255
15.11. 03:00,1.2,1.1,0,0,251
15.11. 04:00,1,1,0,0,249
15.11. 05:00,1,3.1,0,0,256
15.11. 06:00,1,1,0,0,261
15.11. 07:00,0,1,34,135,267
15.11. 08:00,2,1.5,120,380,265
15.11. 09:00,2,1.5,219,535,283
15.11. 10:00,5,1,274,546,266
15.11. 11:00,6,1,295,523,268
15.11. 12:00,8,0.5,297,576,282
15.11. 13:00,8,3.1,258,599,278
15.11. 14:00,8,3.6,172,509,278
15.11. 15:00,8,4.1,69,220,277
15.11. 16:00,7,3.6,10,0,272
15.11. 17:00,6,3.1,0,0,273
15.11. 18:00,5,2.1,0,0,266
15.11. 19:00,4,1,0,0,262
15.11. 20:00,3,1.5,0,0,255
15.11. 21:00,1,0.5,0,0,256
15.11. 22:00,0,1.5,0,0,259
15.11. 23:00,2,1.5,0,0,251
16.11. 00:00,2.4,1.6,0,0,249
16.11. 01:00,2.8,1.7,0,0,249
16.11. 02:00,3.2,1.9,0,0,248
16.11. 03:00,3.6,2,0,0,249
16.11. 04:00,4,2.1,0,0,246
16.11. 05:00,4,2.6,0,0,245
16.11. 06:00,4,2.1,0,0,246
16.11. 07:00,3,1.5,38,187,257
16.11. 08:00,3,1.5,123,437,264
16.11. 09:00,3,1.5,215,523,252
16.11. 10:00,4,1.5,277,566,271
16.11. 11:00,4,2.1,316,629,265
16.11. 12:00,4,1.5,313,652,278
16.11. 13:00,4,0.5,249,580,275
16.11. 14:00,5,1.5,157,469,271
16.11. 15:00,5,1,62,205,280
16.11. 16:00,5,1.5,8,0,279
16.11. 17:00,4,2.1,0,0,275
16.11. 18:00,4,2.1,0,0,289
16.11. 19:00,4,1.5,0,0,265
16.11. 20:00,4,2.1,0,0,278
16.11. 21:00,4,2.1,0,0,284
16.11. 22:00,4,2.1,0,0,269
16.11. 23:00,4,1,0,0,274
17.11. 00:00,4,0.7,0,0,286
17.11. 01:00,4,0.3,0,0,266
17.11. 02:00,4,0,0,0,275
17.11. 03:00,4,1,0,0,280
17.11. 04:00,4,0.5,0,0,300
17.11. 05:00,4,1.5,0,0,304
17.11. 06:00,4,1.5,0,0,309
17.11. 07:00,4,1,28,125,319
17.11. 08:00,4,1,100,302,286
17.11. 09:00,4,1,193,449,280
17.11. 10:00,4,1,258,537,275
17.11. 11:00,5,1.5,278,476,298
17.11. 12:00,5,1.5,278,479,305
17.11. 13:00,5,1.5,232,501,279
17.11. 14:00,5,1.5,151,450,289
17.11. 15:00,5,0.5,64,217,278
17.11. 16:00,5,1,8,0,269
17.11. 17:00,5,0.5,0,0,276
17.11. 18:00,5,1.5,0,0,263
17.11. 19:00,5,0.5,0,0,257
17.11. 20:00,5,1,0,0,254
17.11. 21:00,5,1.5,0,0,258
17.11. 22:00,5,2.1,0,0,254
17.11. 23:00,5,1.5,0,0,255
18.11. 00:00,5,1.5,0,0,252
18.11. 01:00,5,1.5,0,0,252
18.11. 02:00,5,1.5,0,0,251
18.11. 03:00,5,1,0,0,252
18.11. 04:00,5,1.5,0,0,251
18.11. 05:00,5,1,0,0,255
18.11. 06:00,6,1.5,0,0,249
18.11. 07:00,5,2.1,34,183,250
18.11. 08:00,5,2.1,123,462,256
18.11. 09:00,5,2.1,227,606,252
18.11. 10:00,5,2.6,280,609,254
18.11. 11:00,5,2.1,258,477,265
18.11. 12:00,6,1,248,460,286
18.11. 13:00,6,1,223,446,293
18.11. 14:00,7,1,140,333,287
18.11. 15:00,6,1.5,56,151,302
18.11. 16:00,6,1.5,7,0,289
18.11. 17:00,5,1,0,0,305
18.11. 18:00,5,1.5,0,0,289
18.11. 19:00,4,1.5,0,0,280
18.11. 20:00,4,1.5,0,0,282
18.11. 21:00,3,1,0,0,292
18.11. 22:00,3,0.5,0,0,279
18.11. 23:00,4,0.5,0,0,284
19.11. 00:00,4,0.6,0,0,290
19.11. 01:00,4,0.7,0,0,297
19.11. 02:00,4,0.8,0,0,290
19.11. 03:00,4,0.9,0,0,301
19.11. 04:00,4,1,0,0,288
19.11. 05:00,4,0.5,0,0,281
19.11. 06:00,3,1,0,0,287
19.11. 07:00,3,1,0,0,281
19.11. 08:00,2,0.5,76,231,318
19.11. 09:00,3,0,157,327,305
19.11. 10:00,3,1.5,204,358,302
19.11. 11:00,4,1,245,445,316
19.11. 12:00,5,2.1,247,447,324
19.11. 13:00,6,1,169,256,306
19.11. 14:00,8,1.5,106,216,311
19.11. 15:00,8,0.5,46,132,316
19.11. 16:00,8,0.5,4,0,308
19.11. 17:00,6,1,0,0,315
19.11. 18:00,5,1,0,0,332
19.11. 19:00,4,1,0,0,325
19.11. 20:00,4,1,0,0,350
19.11. 21:00,3,1,0,0,353
19.11. 22:00,3,1,0,0,350
19.11. 23:00,3,2.1,0,0,351
20.11. 00:00,3,1.5,0,0,347
20.11. 01:00,3,1.2,0,0,342
20.11. 02:00,3,1,0,0,306
20.11. 03:00,3,0.8,0,0,298
20.11. 04:00,3,0.5,0,0,300
20.11. 05:00,3,1,0,0,289
20.11. 06:00,3,1.5,0,0,280
20.11. 07:00,3,1.5,0,0,290
20.11. 08:00,2,1,107,378,279
20.11. 09:00,3,1,204,519,276
20.11. 10:00,3,0.5,279,612,274
20.11. 11:00,3,1.5,311,648,279
20.11. 12:00,4,2.1,301,652,285
20.11. 13:00,4,2.6,246,589,283
20.11. 14:00,5,1.5,144,356,283
20.11. 15:00,5,2.6,48,93,287
20.11. 16:00,5,2.1,6,0,316
20.11. 17:00,5,1,0,0,296
20.11. 18:00,5,1.5,0,0,278
20.11. 19:00,5,1.5,0,0,272
20.11. 20:00,5,1,0,0,267
20.11. 21:00,4,0,0,0,262
20.11. 22:00,4,1,0,0,260
20.11. 23:00,4,1.5,0,0,263
21.11. 00:00,4,1.6,0,0,257
21.11. 01:00,4,1.7,0,0,256
21.11. 02:00,4,1.9,0,0,258
21.11. 03:00,4,2,0,0,258
21.11. 04:00,4,2.1,0,0,260
21.11. 05:00,3,2.1,0,0,259
21.11. 06:00,3,1,0,0,264
21.11. 07:00,3,2.1,0,0,255
21.11. 08:00,3,2.6,98,368,286
21.11. 09:00,3,2.6,186,482,276
21.11. 10:00,3,1.5,265,588,259
21.11. 11:00,3,2.1,311,661,258
21.11. 12:00,3,1,306,674,264
21.11. 13:00,3,3.1,244,608,265
21.11. 14:00,3,2.6,152,492,270
21.11. 15:00,3,1.5,59,213,267
21.11. 16:00,4,1,7,0,260
21.11. 17:00,4,1,0,0,257
21.11. 18:00,4,1,0,0,255
21.11. 19:00,4,1,0,0,252
21.11. 20:00,4,2.1,0,0,247
21.11. 21:00,4,1,0,0,245
21.11. 22:00,4,0,0,0,244
21.11. 23:00,4,1,0,0,245
22.11. 00:00,3.8,1.3,0,0,243
22.11. 01:00,3.5,1.5,0,0,244
22.11. 02:00,3.2,1.8,0,0,244
22.11. 03:00,3,2.1,0,0,242
22.11. 04:00,3,2.6,0,0,242
22.11. 05:00,2,2.6,0,0,243
22.11. 06:00,2,2.1,0,0,246
22.11. 07:00,2,1,0,0,242
22.11. 08:00,2,1,105,425,243
22.11. 09:00,2,0.5,208,576,242
22.11. 10:00,2,1,290,684,249
22.11. 11:00,2,1,321,685,251
22.11. 12:00,3,1,294,575,260
22.11. 13:00,3,1.5,219,392,263
22.11. 14:00,3,0.5,132,267,274
22.11. 15:00,4,2.6,51,119,278
22.11. 16:00,4,2.1,5,0,278
22.11. 17:00,3,1,0,0,287
22.11. 18:00,3,1,0,0,296
22.11. 19:00,4,1.5,0,0,324
22.11. 20:00,4,1.5,0,0,305
22.11. 21:00,5,2.1,0,0,311
22.11. 22:00,6,1,0,0,318
22.11. 23:00,7,2.6,0,0,339
23.11. 00:00,8,2.6,0,0,341
23.11. 01:00,8,2.6,0,0,334
23.11. 02:00,7.5,2.3,0,0,335
23.11. 03:00,7,2,0,0,327
23.11. 04:00,6.5,1.8,0,0,319
23.11. 05:00,6,1.5,0,0,313
23.11. 06:00,5,1.5,0,0,321
23.11. 07:00,6,1.5,0,0,326
23.11. 08:00,6,0.5,64,56,321
23.11. 09:00,9,1.5,144,172,328
23.11. 10:00,10,1.5,220,314,307
23.11. 11:00,11,1.5,265,421,296
23.11. 12:00,11,1.5,264,489,287
23.11. 13:00,12,1.5,211,460,288
23.11. 14:00,12,1.5,124,324,286
23.11. 15:00,12,2.1,43,123,304
23.11. 16:00,11,1,4,0,308
23.11. 17:00,8,0,0,0,310
23.11. 18:00,7,0.5,0,0,314
23.11. 19:00,5,0,0,0,331
23.11. 20:00,4,0.5,0,0,274
23.11. 21:00,3,0.5,0,0,272
23.11. 22:00,2,0,0,0,276
23.11. 23:00,3,1.5,0,0,292
24.11. 00:00,3.3,1.2,0,0,302
24.11. 01:00,3.7,0.8,0,0,289
24.11. 02:00,4,0.5,0,0,282
24.11. 03:00,4,1.5,0,0,294
24.11. 04:00,4,2.6,0,0,285
24.11. 05:00,4,1.5,0,0,280
24.11. 06:00,4,1.5,0,0,277
24.11. 07:00,3,0.5,0,0,288
24.11. 08:00,4,1,60,14,289
24.11. 09:00,4,1.5,123,37,286
24.11. 10:00,4,0.5,177,77,291
24.11. 11:00,5,1,190,94,287
24.11. 12:00,6,1.5,169,69,298
24.11. 13:00,8,2.1,135,41,297
24.11. 14:00,10,2.6,86,27,300
24.11. 15:00,11,3.1,33,11,306
24.11. 16:00,9,2.1,4,0,309
24.11. 17:00,9,1.5,0,0,308
24.11. 18:00,9,2.1,0,0,311
24.11. 19:00,9,3.1,0,0,301
24.11. 20:00,9,3.1,0,0,314
24.11. 21:00,9,3.1,0,0,318
24.11. 22:00,9,1.5,0,0,319
24.11. 23:00,8.3,1.5,0,0,303
25.11. 00:00,7.7,1.5,0,0,324
25.11. 01:00,7,1.5,0,0,307
25.11. 02:00,6.3,1.5,0,0,299
25.11. 03:00,5.7,1.5,0,0,278
25.11. 04:00,5,1.5,0,0,271
25.11. 05:00,4,1.5,0,0,269
25.11. 06:00,5,1,0,0,267
25.11. 07:00,4,0.5,0,0,267
25.11. 08:00,4,1,88,310,270
25.11. 09:00,6,1,190,513,285
25.11. 10:00,7,0.5,256,578,278
25.11. 11:00,10,1,247,457,276
25.11. 12:00,12,0.5,224,358,282
25.11. 13:00,12,1,180,244,300
25.11. 14:00,12,2.6,92,75,302
25.11. 15:00,11,2.1,29,14,308
25.11. 16:00,10,1,3,0,315
25.11. 17:00,9,1,0,0,323
25.11. 18:00,8,2.1,0,0,327
25.11. 19:00,8,0,0,0,334
25.11. 20:00,8,0.5,0,0,322
25.11. 21:00,8,0,0,0,308
25.11. 22:00,7,1,0,0,312
25.11. 23:00,8,2,0,0,317
26.11. 00:00,9,2.9,0,0,296
26.11. 01:00,10,3.8,0,0,302
26.11. 02:00,11,4.8,0,0,318
26.11. 03:00,12,5.8,0,0,326
26.11. 04:00,13,6.7,0,0,312
26.11. 05:00,14,7.2,0,0,308
26.11. 06:00,13,6.2,0,0,301
26.11. 07:00,13,5.7,0,0,297
26.11. 08:00,13,5.7,68,236,310
26.11. 09:00,14,6.7,115,280,325
26.11. 10:00,14,7.2,139,217,317
26.11. 11:00,16,8.2,180,240,355
26.11. 12:00,15,5.1,178,216,343
26.11. 13:00,13,5.7,125,97,327
26.11. 14:00,13,6.2,79,67,332
26.11. 15:00,12,3.6,32,41,321
26.11. 16:00,11,3.1,4,0,313
26.11. 17:00,10,2.6,0,0,300
26.11. 18:00,8,2.1,0,0,279
26.11. 19:00,6,1,0,0,264
26.11. 20:00,4,0.5,0,0,268
26.11. 21:00,3,1,0,0,262
26.11. 22:00,2,0,0,0,288
26.11. 23:00,2,1,0,0,275
27.11. 00:00,3,1,0,0,264
27.11. 01:00,3.5,0.5,0,0,271
27.11. 02:00,4,0,0,0,271
27.11. 03:00,4,1,0,0,297
27.11. 04:00,5,1,0,0,322
27.11. 05:00,5,1,0,0,331
27.11. 06:00,5,2.1,0,0,335
27.11. 07:00,5,1.5,0,0,342
27.11. 08:00,5,1.5,16,0,341
27.11. 09:00,5,1.5,33,0,348
27.11. 10:00,6,1,54,0,350
27.11. 11:00,7,1.5,67,1,353
27.11. 12:00,8,1,52,1,354
27.11. 13:00,8,0,35,0,354
27.11. 14:00,9,0,23,0,355
27.11. 15:00,9,1.5,8,0,355
27.11. 16:00,11,4.1,1,0,354
27.11. 17:00,10,2.6,0,0,350
27.11. 18:00,10,1.5,0,0,348
27.11. 19:00,9,2.6,0,0,343
27.11. 20:00,9,2.6,0,0,341
27.11. 21:00,9,3.6,0,0,337
27.11. 22:00,9,5.1,0,0,334
27.11. 23:00,8.7,4.9,0,0,333
28.11. 00:00,8.3,4.8,0,0,329
28.11. 01:00,8,4.6,0,0,330
28.11. 02:00,7.7,4.4,0,0,324
28.11. 03:00,7.3,4.3,0,0,323
28.11. 04:00,7,4.1,0,0,325
28.11. 05:00,8,4.6,0,0,319
28.11. 06:00,7,4.6,0,0,320
28.11. 07:00,7,4.6,0,0,321
28.11. 08:00,7,4.1,53,38,316
28.11. 09:00,7,4.6,113,68,310
28.11. 10:00,7,4.6,147,92,304
28.11. 11:00,7,4.1,126,51,307
28.11. 12:00,7,3.6,99,19,314
28.11. 13:00,7,4.1,79,13,324
28.11. 14:00,7,2.6,46,5,326
28.11. 15:00,7,1.5,17,1,327
28.11. 16:00,7,1,1,0,332
28.11. 17:00,6,0,0,0,324
28.11. 18:00,7,2.1,0,0,313
28.11. 19:00,6,0.5,0,0,323
28.11. 20:00,6,1.5,0,0,332
28.11. 21:00,6,0.5,0,0,333
28.11. 22:00,7,1,0,0,330
28.11. 23:00,7,1,0,0,332
29.11. 00:00,6,0.5,0,0,334
29.11. 01:00,6,1.1,0,0,333
29.11. 02:00,6,1.8,0,0,333
29.11. 03:00,6,2.5,0,0,332
29.11. 04:00,6,3.1,0,0,332
29.11. 05:00,6,3.1,0,0,333
29.11. 06:00,6,2.1,0,0,335
29.11. 07:00,6,3.1,0,0,332
29.11. 08:00,7,4.1,19,0,335
29.11. 09:00,7,4.6,38,0,335
29.11. 10:00,7,3.6,54,2,335
29.11. 11:00,7,3.1,53,2,334
29.11. 12:00,7,4.6,41,0,334
29.11. 13:00,7,5.1,34,0,337
29.11. 14:00,6,4.6,19,0,337
29.11. 15:00,6,6.2,5,0,337
29.11. 16:00,6,6.2,1,0,337
29.11. 17:00,6,6.2,0,0,336
29.11. 18:00,6,5.1,0,0,335
29.11. 19:00,6,5.1,0,0,333
29.11. 20:00,6,6.7,0,0,334
29.11. 21:00,6,6.7,0,0,333
29.11. 22:00,6,7.7,0,0,334
29.11. 23:00,6,6.7,0,0,333
30.11. 00:00,6,6.2,0,0,333
30.11. 01:00,5.8,5.7,0,0,332
30.11. 02:00,5.5,5.2,0,0,331
30.11. 03:00,5.2,4.6,0,0,329
30.11. 04:00,5,4.1,0,0,325
30.11. 05:00,5,3.6,0,0,325
30.11. 06:00,5,3.1,0,0,323
30.11. 07:00,5,3.1,0,0,318
30.11. 08:00,5,2.6,25,1,317
30.11. 09:00,5,1.5,66,8,314
30.11. 10:00,6,3.1,128,59,302
30.11. 11:00,5,5.7,174,154,306
30.11. 12:00,5,3.1,174,210,290
30.11. 13:00,5,2.6,138,191,287
30.11. 14:00,4,1,81,153,277
30.11. 15:00,4,1.5,28,70,284
30.11. 16:00,4,2.1,2,0,295
30.11. 17:00,3,2.1,0,0,287
30.11. 18:00,2.2,2.5,0,0,269
30.11. 19:00,2.2,2.1,0,0,266
30.11. 20:00,2.5,1.7,0,0,289
30.11. 21:00,2.7,1.5,0,0,275
30.11. 22:00,2.8,1.2,0,0,287
30.11. 23:00,2.7,1.2,0,0,289
01.12. 00:00,2.5,1,0,0,267
01.12. 01:00,2.3,0.8,0,0,253
01.12. 02:00,1.9,0.6,0,0,279
01.12. 03:00,1.8,0.7,0,0,305
01.12. 04:00,1.8,0.6,0,0,304
01.12. 05:00,1.8,0.9,0,0,301
01.12. 06:00,2,1,0,0,285
01.12. 07:00,2,0.5,0,0,302
01.12. 08:00,2,1.5,49,196,270
01.12. 09:00,2,2.1,101,178,278
01.12. 10:00,2,3.1,145,161,289
01.12. 11:00,3,3.1,168,165,278
01.12. 12:00,4,2.6,189,263,282
01.12. 13:00,4,3.1,181,370,275
01.12. 14:00,4,2.6,107,267,253
01.12. 15:00,4,2.1,31,84,271
01.12. 16:00,3,2.1,3,0,263
01.12. 17:00,2,1,0,0,258
01.12. 18:00,2,2.1,0,0,254
01.12. 19:00,1,1,0,0,254
01.12. 20:00,1,1,0,0,226
01.12. 21:00,1,1.5,0,0,227
01.12. 22:00,-1,1.5,0,0,232
01.12. 23:00,-2,2.1,0,0,223
02.12. 00:00,-2.5,2,0,0,229
02.12. 01:00,-3,1.8,0,0,229
02.12. 02:00,-3.5,1.6,0,0,227
02.12. 03:00,-4,1.5,0,0,238
02.12. 04:00,-4,1.5,0,0,229
02.12. 05:00,-4,2.1,0,0,220
02.12. 06:00,-4,1.5,0,0,225
02.12. 07:00,-4,1,0,0,238
02.12. 08:00,-5,0,73,287,231
